id,year,month,week_period,train_station_name,rail_direction,train_number,operator,makat,direction,alternative,departure_time,avg_passengers_per_trip,arrival_time_to_station,arrival_time_window,minutes_gap_bus_to_rail,recommended_minutes,observations_count,on_time_count,on_time_percentage,is_bus_on_time,is_gold_train,rishui_train_arrival_time,signage,train_ascending_amount,train_station_code,on_time_percentage_by_train,express_train,on_time_percentage_by_train_station,duration_from_current_station_to_hashalom,on_time_percentage_by_makat
1514,2026,2,"יום חול","רעננה דרום","לכיוון תל אביב",313,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:43:00,NULL,15,2960,NULL,רגיל,NULL,43,NULL
1515,2026,2,"יום חול","פאתי מודיעין","לכיוון תל אביב",553,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:43:00,NULL,41,300,NULL,,NULL,NULL,NULL
1516,2026,2,"יום חול",לוד,"לכיוון תל אביב",956,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:43:00,NULL,75,5000,NULL,רגיל,NULL,21,NULL
1517,2026,2,"יום חול","מרכזית מפרץ-חוף","לכיוון תל אביב",157,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:44:00,NULL,115,1220,NULL,רגיל,NULL,80,NULL
1518,2026,2,"יום חול","חוף הכרמל","לכיוון תל אביב",407,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:44:00,NULL,161,2300,NULL,אקספרס,NULL,61,NULL
1519,2026,2,"יום חול","קרית מוצקין","לכיוון תל אביב",27,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:45:00,NULL,80,1400,NULL,רגיל,NULL,90,NULL
1520,2026,2,"יום חול",עפולה,"לכיוון תל אביב",71,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:45:00,NULL,204,1260,NULL,,NULL,NULL,NULL
1521,2026,2,"יום חול","בת ים קוממיות","לכיוון תל אביב",314,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:45:00,NULL,73,4690,NULL,רגיל,NULL,20,NULL
1522,2026,2,"יום חול","יבנה מערב","לכיוון תל אביב",628,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:45:00,NULL,105,9000,NULL,רגיל,NULL,35,NULL
1523,2026,2,"יום חול",רמלה,"לכיוון תל אביב",26,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:46:00,NULL,83,5010,NULL,רגיל,NULL,24,NULL
1524,2026,2,"יום חול","חיפה מרכז","לכיוון תל אביב",69,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:46:00,NULL,0,2100,NULL,,NULL,NULL,NULL
1525,2026,2,"יום חול","הוד השרון","לכיוון תל אביב",313,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:47:00,NULL,107,9200,NULL,רגיל,NULL,39,NULL
1526,2026,2,"יום חול",סגולה,"לכיוון תל אביב",625,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:47:00,NULL,54,4250,NULL,אקספרס,NULL,24,NULL
1527,2026,2,"יום חול","באר שבע צפון","לכיוון תל אביב",28,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:48:00,NULL,71,7300,NULL,אקספרס,NULL,82,NULL
1528,2026,2,"יום חול","בת ים אלי כהן - יוספטל","לכיוון תל אביב",314,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:48:00,NULL,137,4680,NULL,רגיל,NULL,17,NULL
1529,2026,2,"יום חול","יבנה מזרח","לכיוון תל אביב",236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:49:00,NULL,83,5410,NULL,רגיל,NULL,37,NULL
1530,2026,2,"יום חול","לוד גני אביב","לכיוון תל אביב",956,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:49:00,NULL,62,5150,NULL,אקספרס,NULL,15,NULL
1531,2026,2,"יום חול",לוד,"לכיוון תל אביב",26,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:51:00,NULL,74,5000,NULL,אקספרס,NULL,19,NULL
1532,2026,2,"יום חול","חיפה מרכז","לכיוון תל אביב",157,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:52:00,NULL,93,2100,NULL,רגיל,NULL,72,NULL
1533,2026,2,"יום חול","קרית מוצקין","לכיוון תל אביב",447,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:52:00,NULL,11,1400,NULL,,NULL,NULL,NULL
1534,2026,2,"יום חול",שדרות,"לכיוון תל אביב",630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:52:00,NULL,98,9600,NULL,אקספרס,NULL,58,NULL
1535,2026,2,"יום חול","מרכזית מפרץ-חוף","לכיוון תל אביב",27,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:53:00,NULL,49,1220,NULL,רגיל,NULL,82,NULL
1536,2026,2,"יום חול","חולון וולפסון","לכיוון תל אביב",314,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:53:00,NULL,33,4660,NULL,רגיל,NULL,12,NULL
1537,2026,2,"יום חול","מגדל עמק כ.ברוך","לכיוון תל אביב",71,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:54:00,NULL,47,1250,NULL,,NULL,NULL,NULL
1538,2026,2,"יום חול","רעננה מערב","לכיוון תל אביב",627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:54:00,NULL,50,2940,NULL,רגיל,NULL,47,NULL
1539,2026,2,"יום חול",עכו,"לכיוון תל אביב",109,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:55:00,NULL,123,1500,NULL,רגיל,NULL,99,NULL
1540,2026,2,"יום חול","קרית חיים","לכיוון תל אביב",447,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:55:00,NULL,11,700,NULL,,NULL,NULL,NULL
1541,2026,2,"יום חול","צומת חולון","לכיוון תל אביב",314,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:56:00,NULL,27,4640,NULL,רגיל,NULL,9,NULL
1542,2026,2,"יום חול","רשל"צ משה דיין","לכיוון תל אביב",628,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:56:00,NULL,91,9800,NULL,רגיל,NULL,24,NULL
1543,2026,2,"יום חול",הרצליה,"לכיוון תל אביב",25,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:57:00,NULL,51,3500,NULL,אקספרס,NULL,18,NULL
1544,2026,2,"יום חול","בת גלים","לכיוון תל אביב",157,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:57:00,NULL,64,2200,NULL,אקספרס,NULL,67,NULL
1545,2026,2,"יום חול",נתניה,"לכיוון תל אביב",233,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:57:00,NULL,104,3300,NULL,רגיל,NULL,31,NULL
1546,2026,2,"יום חול","קרית גת","לכיוון תל אביב",406,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:57:00,NULL,135,7000,NULL,אקספרס,NULL,43,NULL
1547,2026,2,"יום חול","מודיעין מרכז","לכיוון תל אביב",552,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:57:00,NULL,0,400,NULL,,NULL,NULL,NULL
1548,2026,2,"יום חול","בני ברק","לכיוון תל אביב",625,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:57:00,NULL,6,4100,NULL,אקספרס,NULL,14,NULL
1549,2026,2,"יום חול","רעננה דרום","לכיוון תל אביב",627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:58:00,NULL,17,2960,NULL,רגיל,NULL,43,NULL
1550,2026,2,"יום חול","נתב"ג","לכיוון תל אביב",724,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:59:00,NULL,76,8600,NULL,רגיל,NULL,16,NULL
1551,2026,2,"יום חול",לוד,"לכיוון תל אביב",906,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,08:59:00,NULL,0,5000,NULL,,NULL,NULL,NULL
1552,2026,2,"יום חול","באר יעקב","לכיוון תל אביב",236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:00:00,NULL,145,5300,NULL,רגיל,NULL,26,NULL
1553,2026,2,"יום חול","בת ים קוממיות","לכיוון תל אביב",628,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:00:00,NULL,47,4690,NULL,רגיל,NULL,20,NULL
1554,2026,2,"יום חול","חיפה מרכז","לכיוון תל אביב",27,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:01:00,NULL,112,2100,NULL,רגיל,NULL,74,NULL
1555,2026,2,"יום חול","נתניה קריית ספיר","לכיוון תל אביב",233,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:02:00,NULL,110,3310,NULL,רגיל,NULL,26,NULL
1556,2026,2,"יום חול","הוד השרון","לכיוון תל אביב",627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:02:00,NULL,94,9200,NULL,רגיל,NULL,39,NULL
1557,2026,2,"יום חול","חוף הכרמל","לכיוון תל אביב",157,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:03:00,NULL,185,2300,NULL,אקספרס,NULL,61,NULL
1558,2026,2,"יום חול","מרכזית מפרץ-חוף","לכיוון תל אביב",447,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:03:00,NULL,4,1220,NULL,,NULL,NULL,NULL
1559,2026,2,"יום חול","בת ים אלי כהן - יוספטל","לכיוון תל אביב",628,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:03:00,NULL,51,4680,NULL,רגיל,NULL,17,NULL
1560,2026,2,"יום חול",נתיבות,"לכיוון תל אביב",632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:03:00,NULL,19,9650,NULL,רגיל,NULL,77,NULL
1561,2026,2,"יום חול",הרצליה,"לכיוון תל אביב",961,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:04:00,NULL,40,3500,NULL,אקספרס,NULL,17,NULL
1562,2026,2,"יום חול","פאתי מודיעין","לכיוון תל אביב",105,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:05:00,NULL,0,300,NULL,,NULL,NULL,NULL
1563,2026,2,"יום חול","קרית מוצקין","לכיוון תל אביב",109,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:05:00,NULL,38,1400,NULL,אקספרס,NULL,89,NULL
1564,2026,2,"יום חול","נתב"ג","לכיוון תל אביב",158,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:05:00,NULL,52,8600,NULL,רגיל,NULL,16,NULL
1565,2026,2,"יום חול","כפר סבא","לכיוון תל אביב",627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:05:00,NULL,69,8700,NULL,רגיל,NULL,36,NULL
1566,2026,2,"יום חול","בת גלים","לכיוון תל אביב",27,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:06:00,NULL,20,2200,NULL,רגיל,NULL,69,NULL
1567,2026,2,"יום חול",לוד,"לכיוון תל אביב",236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:06:00,NULL,122,5000,NULL,רגיל,NULL,20,NULL
1568,2026,2,"יום חול",אחיהוד,"לכיוון תל אביב",409,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:06:00,NULL,38,1820,NULL,רגיל,NULL,99,NULL
1569,2026,2,"יום חול","קרית חיים","לכיוון תל אביב",109,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:08:00,NULL,21,700,NULL,רגיל,NULL,86,NULL
1570,2026,2,"יום חול","רעננה מערב","לכיוון תל אביב",315,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:08:00,NULL,15,2940,NULL,רגיל,NULL,48,NULL
1571,2026,2,"יום חול",רמלה,"לכיוון תל אביב",508,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:08:00,NULL,47,5010,NULL,רגיל,NULL,26,NULL
1572,2026,2,"יום חול","חולון וולפסון","לכיוון תל אביב",628,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:08:00,NULL,15,4660,NULL,רגיל,NULL,12,NULL
1573,2026,2,"יום חול","מרכזית מפרץ-עמק","לכיוון תל אביב",71,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:11:00,NULL,1,1230,NULL,,NULL,NULL,NULL
1574,2026,2,"יום חול","קיסריה פרדס חנה","לכיוון תל אביב",235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:11:00,NULL,113,2820,NULL,רגיל,NULL,47,NULL
1575,2026,2,"יום חול","רשל"צ משה דיין","לכיוון תל אביב",316,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:11:00,NULL,66,9800,NULL,רגיל,NULL,24,NULL
1576,2026,2,"יום חול","חיפה מרכז","לכיוון תל אביב",447,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:11:00,NULL,0,2100,NULL,,NULL,NULL,NULL
1577,2026,2,"יום חול","צומת חולון","לכיוון תל אביב",628,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:11:00,NULL,18,4640,NULL,רגיל,NULL,9,NULL
1578,2026,2,"יום חול","באר שבע צפון","לכיוון תל אביב",848,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:11:00,NULL,4,7300,NULL,,NULL,NULL,NULL
1579,2026,2,"יום חול","חוף הכרמל","לכיוון תל אביב",27,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:12:00,NULL,128,2300,NULL,רגיל,NULL,63,NULL
1580,2026,2,"יום חול","בני ברק","לכיוון תל אביב",313,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:12:00,NULL,5,4100,NULL,אקספרס,NULL,14,NULL
1581,2026,2,"יום חול",שדרות,"לכיוון תל אביב",632,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:12:00,NULL,30,9600,NULL,רגיל,NULL,68,NULL
1582,2026,2,"יום חול",עתלית,"לכיוון תל אביב",157,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:13:00,NULL,70,2500,NULL,אקספרס,NULL,51,NULL
1583,2026,2,"יום חול",הרצליה,"לכיוון תל אביב",233,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:13:00,NULL,62,3500,NULL,אקספרס,NULL,15,NULL
1584,2026,2,"יום חול","כפר חבד","לכיוון תל אביב",236,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:13:00,NULL,46,4800,NULL,רגיל,NULL,13,NULL
1585,2026,2,"יום חול","רעננה דרום","לכיוון תל אביב",315,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:13:00,NULL,5,2960,NULL,רגיל,NULL,43,NULL
1586,2026,2,"יום חול",לוד,"לכיוון תל אביב",508,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:13:00,NULL,16,5000,NULL,רגיל,NULL,21,NULL
1587,2026,2,"יום חול","פאתי מודיעין","לכיוון תל אביב",555,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:13:00,NULL,5,300,NULL,,NULL,NULL,NULL
1588,2026,2,"יום חול","קרית גת","לכיוון תל אביב",28,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:15:00,NULL,54,7000,NULL,אקספרס,NULL,55,NULL
1589,2026,2,"יום חול","בת ים קוממיות","לכיוון תל אביב",316,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:15:00,NULL,68,4690,NULL,רגיל,NULL,20,NULL
1590,2026,2,"יום חול","בת גלים","לכיוון תל אביב",447,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:16:00,NULL,1,2200,NULL,,NULL,NULL,NULL
1591,2026,2,"יום חול","מרכזית מפרץ-חוף","לכיוון תל אביב",109,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:17:00,NULL,68,1220,NULL,אקספרס,NULL,77,NULL
1592,2026,2,"יום חול","חדרה מערב","לכיוון תל אביב",235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:17:00,NULL,107,3100,NULL,רגיל,NULL,41,NULL
1593,2026,2,"יום חול","הוד השרון","לכיוון תל אביב",315,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:17:00,NULL,61,9200,NULL,רגיל,NULL,39,NULL
1594,2026,2,"יום חול","חיפה מרכז","לכיוון תל אביב",71,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:18:00,NULL,0,2100,NULL,,NULL,NULL,NULL
1595,2026,2,"יום חול","יבנה מזרח","לכיוון תל אביב",238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:18:00,NULL,54,5410,NULL,רגיל,NULL,38,NULL
1596,2026,2,"יום חול","בת ים אלי כהן - יוספטל","לכיוון תל אביב",316,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:18:00,NULL,72,4680,NULL,רגיל,NULL,17,NULL
1597,2026,2,"יום חול","קרית מוצקין","לכיוון תל אביב",409,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:18:00,NULL,45,1400,NULL,אקספרס,NULL,87,NULL
1598,2026,2,"יום חול","לוד גני אביב","לכיוון תל אביב",508,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:19:00,NULL,37,5150,NULL,אקספרס,NULL,15,NULL
1599,2026,2,"יום חול","כפר סבא","לכיוון תל אביב",315,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:20:00,NULL,50,8700,NULL,רגיל,NULL,36,NULL
1600,2026,2,"יום חול",עכו,"לכיוון תל אביב",159,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:22:00,NULL,71,1500,NULL,רגיל,NULL,102,NULL
1601,2026,2,"יום חול",לוד,"לכיוון תל אביב",406,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:22:00,NULL,53,5000,NULL,אקספרס,NULL,18,NULL
1602,2026,2,"יום חול","בת גלים","לכיוון תל אביב",71,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:23:00,NULL,0,2200,NULL,,NULL,NULL,NULL
1603,2026,2,"יום חול","חולון וולפסון","לכיוון תל אביב",316,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:23:00,NULL,19,4660,NULL,רגיל,NULL,12,NULL
1604,2026,2,"יום חול","חוף הכרמל","לכיוון תל אביב",447,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:24:00,NULL,0,2300,NULL,,NULL,NULL,NULL
1605,2026,2,"יום חול","מודיעין מרכז","לכיוון תל אביב",554,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:24:00,NULL,0,400,NULL,,NULL,NULL,NULL
1606,2026,2,"יום חול","רעננה מערב","לכיוון תל אביב",629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:24:00,NULL,32,2940,NULL,רגיל,NULL,47,NULL
1607,2026,2,"יום חול","חיפה מרכז","לכיוון תל אביב",109,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:25:00,NULL,132,2100,NULL,אקספרס,NULL,69,NULL
1608,2026,2,"יום חול","מרכזית מפרץ-חוף","לכיוון תל אביב",409,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:25:00,NULL,35,1220,NULL,רגיל,NULL,80,NULL
1609,2026,2,"יום חול","יבנה מערב","לכיוון תל אביב",630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:25:00,NULL,86,9000,NULL,אקספרס,NULL,25,NULL
1610,2026,2,"יום חול","צומת חולון","לכיוון תל אביב",316,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:26:00,NULL,18,4640,NULL,רגיל,NULL,9,NULL
1611,2026,2,"יום חול",נתניה,"לכיוון תל אביב",235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:27:00,NULL,70,3300,NULL,רגיל,NULL,31,NULL
1612,2026,2,"יום חול",הרצליה,"לכיוון תל אביב",407,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:27:00,NULL,79,3500,NULL,אקספרס,NULL,18,NULL
1613,2026,2,"יום חול","בני ברק","לכיוון תל אביב",627,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:27:00,NULL,15,4100,NULL,אקספרס,NULL,14,NULL
1614,2026,2,"יום חול",אופקים,"לכיוון תל אביב",848,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:27:00,NULL,0,9700,NULL,,NULL,NULL,NULL
1615,2026,2,"יום חול","רעננה דרום","לכיוון תל אביב",629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:28:00,NULL,17,2960,NULL,רגיל,NULL,43,NULL
1616,2026,2,"יום חול","חוף הכרמל","לכיוון תל אביב",71,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:29:00,NULL,0,2300,NULL,,NULL,NULL,NULL
1617,2026,2,"יום חול","נתב"ג","לכיוון תל אביב",726,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:29:00,NULL,45,8600,NULL,רגיל,NULL,16,NULL
1618,2026,2,"יום חול","בת גלים","לכיוון תל אביב",109,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:30:00,NULL,40,2200,NULL,אקספרס,NULL,64,NULL
1619,2026,2,"יום חול","באר יעקב","לכיוון תל אביב",238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:30:00,NULL,80,5300,NULL,רגיל,NULL,26,NULL
1620,2026,2,"יום חול","קרית מוצקין","לכיוון תל אביב",159,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:32:00,NULL,35,1400,NULL,רגיל,NULL,92,NULL
1621,2026,2,"יום חול","נתניה קריית ספיר","לכיוון תל אביב",235,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:32:00,NULL,50,3310,NULL,רגיל,NULL,26,NULL
1622,2026,2,"יום חול",סגולה,"לכיוון תל אביב",315,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:32:00,NULL,34,4250,NULL,אקספרס,NULL,24,NULL
1623,2026,2,"יום חול","הוד השרון","לכיוון תל אביב",629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:32:00,NULL,42,9200,NULL,רגיל,NULL,39,NULL
1624,2026,2,"יום חול","חיפה מרכז","לכיוון תל אביב",409,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:33:00,NULL,30,2100,NULL,רגיל,NULL,72,NULL
1625,2026,2,"יום חול",הרצליה,"לכיוון תל אביב",509,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:34:00,NULL,40,3500,NULL,אקספרס,NULL,16,NULL
1626,2026,2,"יום חול",עכו,"לכיוון תל אביב",29,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:35:00,NULL,59,1500,NULL,רגיל,NULL,100,NULL
1627,2026,2,"יום חול","נתב"ג","לכיוון תל אביב",108,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:35:00,NULL,25,8600,NULL,רגיל,NULL,16,NULL
1628,2026,2,"יום חול","פאתי מודיעין","לכיוון תל אביב",155,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:35:00,NULL,0,300,NULL,,NULL,NULL,NULL
1629,2026,2,"יום חול","קרית חיים","לכיוון תל אביב",159,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:35:00,NULL,16,700,NULL,רגיל,NULL,89,NULL
1630,2026,2,"יום חול","כפר סבא","לכיוון תל אביב",629,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:35:00,NULL,36,8700,NULL,רגיל,NULL,36,NULL
1631,2026,2,"יום חול","מזכרת בתיה","לכיוון תל אביב",28,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:36:00,NULL,53,6900,NULL,אקספרס,NULL,34,NULL
1632,2026,2,"יום חול","חוף הכרמל","לכיוון תל אביב",109,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:36:00,NULL,153,2300,NULL,אקספרס,NULL,58,NULL
1633,2026,2,"יום חול",לוד,"לכיוון תל אביב",238,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:36:00,NULL,51,5000,NULL,רגיל,NULL,20,NULL
1634,2026,2,"יום חול","רשל"צ משה דיין","לכיוון תל אביב",630,,NULL,NULL,,,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,לא,09:36:00,NULL,90,9800,NULL,אקספרס,NULL,14,NULL
