FromStationName,ToStationName,Month,Year,SUM_Values_Pass
חוצות מפרץ,באר יעקב,5,2026,50
תל אביב מרכז,בית שמש,5,2026,7324
רמלה,אשדוד עד הלום,5,2026,196
בנימינה,רעננה דרום,5,2026,298
אשדוד עד הלום,בני ברק,5,2026,2007
תל אביב ההגנה,חוצות מפרץ,5,2026,734
נתניה,רחובות,5,2026,3201
רעננה מערב,יבנה מזרח,5,2026,11
בית יהושע,מרכזית המפרץ/קו החוף,5,2026,614
בת ים קוממיות,הרצליה,5,2026,478
דימונה,באר שבע מרכז,5,2026,9
לוד גני אביב,לוד,5,2026,404
יבנה מזרח,באר יעקב,5,2026,375
בת ים קוממיות,אשדוד עד הלום,5,2026,1322
ראש העין צפון,קרית חיים,5,2026,24
הוד השרון,חולון וולפסון,5,2026,305
אשדוד עד הלום,בת ים קוממיות,5,2026,1272
אחיהוד,עפולה,5,2026,30
באר שבע מרכז,דימונה,5,2026,25
חוף הכרמל,ראש העין צפון,5,2026,584
בני ברק,קרית חיים,5,2026,25
רעננה דרום,דימונה,5,2026,1
כפר ברוך,קרית גת,5,2026,31
תא אוניברסיטה,צומת חולון,5,2026,911
רעננה דרום,רמלה,5,2026,44
קרית חיים,הרצליה,5,2026,232
עכו,רמלה,5,2026,234
חוף הכרמל,באר שבע מרכז,5,2026,3239
כרמיאל,מרכזית המפרץ/קו החוף,5,2026,14573
קרית מוצקין,כפר ברוך,5,2026,71
אחיהוד,כפר ברוך,5,2026,2
באר שבע מרכז,רעננה דרום,5,2026,401
רעננה מערב,חולון וולפסון,5,2026,159
דימונה,לוד,5,2026,68
חיפה מרכז,בית שאן,5,2026,1169
חיפה מרכז,חוצות מפרץ,5,2026,476
נתיבות,קרית אריה,5,2026,355
מזכרת בתיה,תא אוניברסיטה,5,2026,2408
בני ברק,רחובות,5,2026,200
הוד השרון,רמלה,5,2026,98
קיסריה פרדס חנה,הרצליה,5,2026,5324
"נתב""ג",בת ים קוממיות,5,2026,278
ירושלים/יצחק נבון,קרית מוצקין,5,2026,3300
"רשל""צ משה דיין",אחיהוד,5,2026,22
לוד,רמלה,5,2026,176
חדרה מערב,כפר חבד,5,2026,380
עתלית,מזכרת בתיה,5,2026,40
חיפה מרכז,לוד גני אביב,5,2026,42
עפולה,לוד גני אביב,5,2026,13
חוף הכרמל,כפר סבא,5,2026,587
צומת חולון,קרית חיים,5,2026,9
בית שמש,באר שבע מרכז,5,2026,396
באר יעקב,אחיהוד,5,2026,5
תל אביב ההגנה,רחובות,5,2026,5742
בית שאן,נהריה,5,2026,439
רמלה,אשקלון,5,2026,285
כפר יהושע,קרית מלאכי,5,2026,11
יבנה מזרח,חוף הכרמל,5,2026,125
השלום,יבנה מזרח,5,2026,5736
באר שבע מרכז,חיפה מרכז,5,2026,576
ראשונים,אחיהוד,5,2026,8
בת ים יוספטל,נהריה,5,2026,265
הוד השרון,רעננה מערב,5,2026,440
לוד גני אביב,ראש העין צפון,5,2026,39
כפר ברוך,נהריה,5,2026,104
להבים רהט,רעננה דרום,5,2026,51
נתניה קריית ספיר,צומת חולון,5,2026,70
נתניה,סגולה,5,2026,149
רעננה דרום,חיפה מרכז,5,2026,63
לוד,ירושלים/יצחק נבון,5,2026,2192
ירושלים/יצחק נבון,כרמיאל,5,2026,2767
חוצות מפרץ,יבנה מזרח,5,2026,6
עפולה,רחובות,5,2026,177
בנימינה,דימונה,5,2026,7
הרצליה,קיסריה פרדס חנה,5,2026,5511
עכו,ירושלים/יצחק נבון,5,2026,2669
"נתב""ג",אשקלון,5,2026,1748
"נתב""ג",הרצליה,5,2026,7804
אשדוד עד הלום,הרצליה,5,2026,3034
רעננה דרום,ירושלים/יצחק נבון,5,2026,1281
רחובות,חוף הכרמל,5,2026,1982
להבים רהט,השלום,5,2026,4739
רמלה,נהריה,5,2026,420
כפר יהושע,רחובות,5,2026,73
עכו,כפר חבד,5,2026,52
כפר סבא,השלום,5,2026,12965
תל אביב ההגנה,קרית מלאכי,5,2026,928
נהריה,בית יהושע,5,2026,464
עכו,חולון וולפסון,5,2026,142
חיפה מרכז,רחובות,5,2026,411
עכו,באר יעקב,5,2026,69
ראש העין צפון,בת ים יוספטל,5,2026,928
קרית מלאכי,להבים רהט,5,2026,178
חדרה מערב,ראש העין צפון,5,2026,409
אופקים,אשדוד עד הלום,5,2026,2745
תא אוניברסיטה,קרית מלאכי,5,2026,1038
בת ים יוספטל,בית שמש,5,2026,232
יבנה מערב,בית שאן,5,2026,66
לוד,בת ים יוספטל,5,2026,580
מרכזית המפרץ/קו החוף,יבנה מערב,5,2026,576
עתלית,קרית גת,5,2026,41
כרמיאל,יבנה מערב,5,2026,264
קרית אריה,עכו,5,2026,222
ראש העין צפון,ירושלים/יצחק נבון,5,2026,1809
חדרה מערב,עכו,5,2026,617
קרית גת,בת ים קוממיות,5,2026,97
חוף הכרמל,בית שאן,5,2026,2232
תל אביב מרכז,רעננה מערב,5,2026,2817
חוף הכרמל,מרכזית המפרץ/קו החוף,5,2026,2442
"רשל""צ משה דיין",בנימינה,5,2026,1340
חוף הכרמל,בית שמש,5,2026,384
ראש העין צפון,בת ים קוממיות,5,2026,164
בת ים יוספטל,מרכזית המפרץ/קו החוף,5,2026,470
הרצליה,כרמיאל,5,2026,1756
באר שבע מרכז,בית שאן,5,2026,300
אשקלון,תל אביב מרכז,5,2026,15479
תל אביב מרכז,שדרות,5,2026,3875
לוד גני אביב,חולון וולפסון,5,2026,138
השלום,עתלית,5,2026,4338
רמלה,בני ברק,5,2026,230
רעננה דרום,הרצליה,5,2026,456
בית שמש,קיסריה פרדס חנה,5,2026,120
להבים רהט,כרמיאל,5,2026,43
חולון וולפסון,בית שאן,5,2026,23
תל אביב ההגנה,צומת חולון,5,2026,62
בת ים יוספטל,בית יהושע,5,2026,247
הוד השרון,מודיעין מרכז,5,2026,105
יבנה מערב,סגולה,5,2026,443
באר שבע מרכז,כפר ברוך,5,2026,91
עכו,בת גלים,5,2026,7162
"רשל""צ משה דיין",קרית גת,5,2026,203
חולון וולפסון,מרכזית המפרץ/קו החוף,5,2026,234
מודיעין מרכז,כפר יהושע,5,2026,76
כרמיאל,תל אביב מרכז,5,2026,7010
באר שבע צפון,הוד השרון,5,2026,567
חיפה מרכז,ראשונים,5,2026,84
ראש העין צפון,בית שמש,5,2026,84
דימונה,כפר חבד,5,2026,8
נתניה קריית ספיר,עפולה,5,2026,88
בנימינה,קרית חיים,5,2026,415
הרצליה,נתניה קריית ספיר,5,2026,2448
אשקלון,הוד השרון,5,2026,594
תל אביב מרכז,קרית אריה,5,2026,796
קרית חיים,מזכרת בתיה,5,2026,25
נתניה,בית שמש,5,2026,1140
סגולה,תל אביב ההגנה,5,2026,790
רחובות,כפר ברוך,5,2026,45
כפר יהושע,"רשל""צ משה דיין",5,2026,60
ירושלים/יצחק נבון,נהריה,5,2026,5198
לוד,בית יהושע,5,2026,797
פאתי מודיעין,תל אביב ההגנה,5,2026,2934
לוד גני אביב,פאתי מודיעין,5,2026,108
עתלית,חיפה מרכז,5,2026,601
תל אביב ההגנה,בנימינה,5,2026,6981
כפר ברוך,קרית מוצקין,5,2026,91
יבנה מזרח,עפולה,5,2026,13
בת ים קוממיות,ירושלים/יצחק נבון,5,2026,1249
חדרה מערב,השלום,5,2026,24417
באר יעקב,כפר חבד,5,2026,166
מזכרת בתיה,נתניה,5,2026,193
לוד,בית שמש,5,2026,2513
באר שבע מרכז,"רשל""צ משה דיין",5,2026,3201
ראשונים,בת גלים,5,2026,54
יבנה מזרח,אשקלון,5,2026,1257
כפר סבא,בנימינה,5,2026,450
ראש העין צפון,תא אוניברסיטה,5,2026,4195
מודיעין מרכז,בת ים קוממיות,5,2026,55
נתיבות,חוצות מפרץ,5,2026,29
חיפה מרכז,באר שבע מרכז,5,2026,567
ראשונים,נתיבות,5,2026,22
הרצליה,לוד גני אביב,5,2026,617
אשדוד עד הלום,ירושלים/יצחק נבון,5,2026,1843
הוד השרון,רחובות,5,2026,508
אחיהוד,כפר יהושע,5,2026,8
כפר ברוך,צומת חולון,5,2026,5
בת גלים,מזכרת בתיה,5,2026,195
לוד,נתיבות,5,2026,431
פאתי מודיעין,תל אביב מרכז,5,2026,6613
בנימינה,שדרות,5,2026,561
קרית מוצקין,חיפה מרכז,5,2026,2638
בת ים קוממיות,תא אוניברסיטה,5,2026,1712
עתלית,יבנה מערב,5,2026,98
בית יהושע,נתיבות,5,2026,70
אשדוד עד הלום,להבים רהט,5,2026,20
קרית מלאכי,כפר חבד,5,2026,126
רמלה,השלום,5,2026,7211
נתניה קריית ספיר,אשקלון,5,2026,825
נתניה קריית ספיר,עכו,5,2026,276
הוד השרון,צומת חולון,5,2026,155
אחיהוד,שדרות,5,2026,7
רחובות,בני ברק,5,2026,200
בת גלים,קרית אריה,5,2026,405
כפר סבא,באר שבע מרכז,5,2026,1190
צומת חולון,מזכרת בתיה,5,2026,12
בית יהושע,כפר ברוך,5,2026,19
אופקים,קרית מלאכי,5,2026,54
חולון וולפסון,כפר סבא,5,2026,493
רמלה,רעננה מערב,5,2026,69
הרצליה,סגולה,5,2026,463
תא אוניברסיטה,כפר ברוך,5,2026,399
אשדוד עד הלום,כפר חבד,5,2026,488
בת גלים,יבנה מזרח,5,2026,54
קרית חיים,כפר חבד,5,2026,9
כפר חבד,תל אביב מרכז,5,2026,4003
יבנה מערב,רחובות,5,2026,31
השלום,תל אביב מרכז,5,2026,3561
קרית גת,באר שבע מרכז,5,2026,5847
אשקלון,קרית אריה,5,2026,2142
מרכזית המפרץ/קו החוף,חוצות מפרץ,5,2026,805
אשדוד עד הלום,רעננה מערב,5,2026,454
השלום,בת ים קוממיות,5,2026,4028
"רשל""צ משה דיין",קרית מלאכי,5,2026,29
נתיבות,רעננה דרום,5,2026,92
כרמיאל,כפר יהושע,5,2026,78
הרצליה,עכו,5,2026,1404
הרצליה,בית שאן,5,2026,306
אשדוד עד הלום,חולון וולפסון,5,2026,2574
אופקים,סגולה,5,2026,252
בת ים יוספטל,חיפה מרכז,5,2026,205
רמלה,חוצות מפרץ,5,2026,48
בנימינה,קרית גת,5,2026,507
קרית גת,כפר סבא,5,2026,231
קרית מוצקין,נתניה,5,2026,1332
חוצות מפרץ,תל אביב מרכז,5,2026,2561
באר שבע מרכז,קרית גת,5,2026,4889
קיסריה פרדס חנה,חוף הכרמל,5,2026,1711
רחובות,בת ים קוממיות,5,2026,46
אחיהוד,הוד השרון,5,2026,16
ירושלים/יצחק נבון,שדרות,5,2026,1200
כפר ברוך,רעננה מערב,5,2026,16
הוד השרון,נהריה,5,2026,289
חדרה מערב,נהריה,5,2026,882
"נתב""ג",חוצות מפרץ,5,2026,894
להבים רהט,כפר סבא,5,2026,58
שדרות,תא אוניברסיטה,5,2026,1729
באר שבע מרכז,באר שבע צפון,5,2026,405
בנימינה,קרית אריה,5,2026,958
הוד השרון,הרצליה,5,2026,2670
מודיעין מרכז,נתניה קריית ספיר,5,2026,610
קרית אריה,באר שבע מרכז,5,2026,1586
אשקלון,תא אוניברסיטה,5,2026,6933
ראש העין צפון,מזכרת בתיה,5,2026,107
נתניה קריית ספיר,בת ים יוספטל,5,2026,634
באר יעקב,ראש העין צפון,5,2026,107
הוד השרון,אשדוד עד הלום,5,2026,663
קרית מלאכי,לוד,5,2026,684
כרמיאל,כפר ברוך,5,2026,24
באר יעקב,קרית חיים,5,2026,31
הרצליה,חוצות מפרץ,5,2026,313
קרית מוצקין,מרכזית המפרץ/קו החוף,5,2026,3308
חוצות מפרץ,"נתב""ג",5,2026,1064
נתיבות,אחיהוד,5,2026,1
באר שבע צפון,מודיעין מרכז,5,2026,319
בת גלים,תל אביב ההגנה,5,2026,2515
קרית אריה,יבנה מזרח,5,2026,12
כפר סבא,לוד,5,2026,274
מודיעין מרכז,"נתב""ג",5,2026,4732
תא אוניברסיטה,קרית מוצקין,5,2026,3985
כפר חבד,הרצליה,5,2026,883
מרכזית המפרץ/קו החוף,בית שאן,5,2026,4587
יבנה מזרח,מודיעין מרכז,5,2026,38
דימונה,השלום,5,2026,320
חולון וולפסון,ראש העין צפון,5,2026,602
להבים רהט,קרית אריה,5,2026,43
בית יהושע,קרית חיים,5,2026,49
בית שמש,ראשונים,5,2026,164
בית שאן,רעננה דרום,5,2026,11
יבנה מערב,כרמיאל,5,2026,179
ירושלים/יצחק נבון,צומת חולון,5,2026,340
עתלית,פאתי מודיעין,5,2026,102
נתניה קריית ספיר,חיפה מרכז,5,2026,386
כפר ברוך,ירושלים/יצחק נבון,5,2026,326
באר שבע מרכז,נהריה,5,2026,1799
מרכזית המפרץ/קו החוף,סגולה,5,2026,257
קרית מוצקין,צומת חולון,5,2026,74
קרית אריה,חוף הכרמל,5,2026,1291
חוף הכרמל,מזכרת בתיה,5,2026,481
הוד השרון,אשקלון,5,2026,749
בני ברק,שדרות,5,2026,317
"רשל""צ משה דיין",קרית חיים,5,2026,67
אחיהוד,מרכזית המפרץ/קו החוף,5,2026,1602
בני ברק,מרכזית המפרץ/קו החוף,5,2026,147
כרמיאל,תא אוניברסיטה,5,2026,3340
לוד,"רשל""צ משה דיין",5,2026,553
נתיבות,השלום,5,2026,3309
באר יעקב,לוד,5,2026,1004
קיסריה פרדס חנה,באר יעקב,5,2026,323
באר יעקב,כפר סבא,5,2026,124
בית שאן,חיפה מרכז,5,2026,1008
נתניה,באר שבע מרכז,5,2026,2915
עתלית,בני ברק,5,2026,23
פאתי מודיעין,ראש העין צפון,5,2026,52
עתלית,חוף הכרמל,5,2026,934
בית שמש,קרית מלאכי,5,2026,26
חיפה מרכז,"רשל""צ משה דיין",5,2026,323
קרית אריה,נתניה,5,2026,983
כפר חבד,לוד,5,2026,3352
בית שמש,"נתב""ג",5,2026,260
מזכרת בתיה,בית שמש,5,2026,38
אשדוד עד הלום,בית שמש,5,2026,267
שדרות,אחיהוד,5,2026,5
מזכרת בתיה,בית יהושע,5,2026,92
בת ים קוממיות,ראשונים,5,2026,2
בית יהושע,הרצליה,5,2026,3138
בית יהושע,בת ים קוממיות,5,2026,69
ראש העין צפון,באר יעקב,5,2026,83
קרית חיים,"נתב""ג",5,2026,708
תל אביב ההגנה,חיפה מרכז,5,2026,1998
עכו,אחיהוד,5,2026,7
קרית מוצקין,בני ברק,5,2026,213
כפר ברוך,כרמיאל,5,2026,30
כפר יהושע,רעננה מערב,5,2026,22
עכו,קרית מלאכי,5,2026,138
מרכזית המפרץ/קו החוף,כפר סבא,5,2026,384
"רשל""צ משה דיין",נהריה,5,2026,670
רחובות,"רשל""צ משה דיין",5,2026,110
לוד גני אביב,חדרה מערב,5,2026,71
בני ברק,נהריה,5,2026,133
בית שאן,בית שמש,5,2026,55
קרית אריה,אחיהוד,5,2026,29
עפולה,לוד,5,2026,196
ירושלים/יצחק נבון,חוצות מפרץ,5,2026,1002
בית שמש,אשקלון,5,2026,295
אחיהוד,בת ים קוממיות,5,2026,5
פאתי מודיעין,כפר סבא,5,2026,60
עפולה,חיפה מרכז,5,2026,3945
תל אביב ההגנה,נהריה,5,2026,3099
בת ים קוממיות,להבים רהט,5,2026,23
ראש העין צפון,יבנה מזרח,5,2026,11
קרית מוצקין,חוף הכרמל,5,2026,3992
קרית מוצקין,אופקים,5,2026,177
נהריה,הוד השרון,5,2026,305
ראשונים,עכו,5,2026,14
בית שמש,תל אביב מרכז,5,2026,6750
רעננה דרום,בת גלים,5,2026,196
תל אביב ההגנה,קרית גת,5,2026,3418
תל אביב ההגנה,באר שבע צפון,5,2026,6323
בת גלים,כפר יהושע,5,2026,3470
סגולה,רחובות,5,2026,173
הוד השרון,פאתי מודיעין,5,2026,70
בת ים קוממיות,נתניה,5,2026,358
חוצות מפרץ,נתניה,5,2026,347
נתניה קריית ספיר,קרית מלאכי,5,2026,98
קרית מלאכי,סגולה,5,2026,66
רמלה,עפולה,5,2026,100
בת ים קוממיות,בית יהושע,5,2026,71
יבנה מערב,כפר חבד,5,2026,16
כרמיאל,נתניה קריית ספיר,5,2026,413
יבנה מערב,ראשונים,5,2026,4
כפר ברוך,פאתי מודיעין,5,2026,10
בת גלים,קרית מלאכי,5,2026,126
בת גלים,אחיהוד,5,2026,1718
מזכרת בתיה,כפר יהושע,5,2026,9
"רשל""צ משה דיין",חוף הכרמל,5,2026,1532
ראש העין צפון,נתיבות,5,2026,291
יבנה מזרח,ראש העין צפון,5,2026,16
בית שמש,מודיעין מרכז,5,2026,32
אשדוד עד הלום,מרכזית המפרץ/קו החוף,5,2026,1129
כפר סבא,מודיעין מרכז,5,2026,143
תל אביב מרכז,ראשונים,5,2026,601
להבים רהט,עתלית,5,2026,33
רעננה דרום,קיסריה פרדס חנה,5,2026,159
"נתב""ג",אחיהוד,5,2026,90
חיפה מרכז,קרית חיים,5,2026,876
בני ברק,חוף הכרמל,5,2026,337
תל אביב ההגנה,לוד,5,2026,7985
תל אביב מרכז,רעננה דרום,5,2026,1203
חדרה מערב,מזכרת בתיה,5,2026,194
לוד גני אביב,"נתב""ג",5,2026,266
כפר סבא,נתניה קריית ספיר,5,2026,169
דימונה,סגולה,5,2026,4
קיסריה פרדס חנה,נתניה,5,2026,2597
יבנה מזרח,השלום,5,2026,5843
כפר סבא,חוף הכרמל,5,2026,662
אשקלון,מזכרת בתיה,5,2026,14
מודיעין מרכז,מזכרת בתיה,5,2026,58
רחובות,ראשונים,5,2026,21
"נתב""ג",עפולה,5,2026,1008
באר שבע צפון,השלום,5,2026,19073
מודיעין מרכז,בת ים יוספטל,5,2026,242
עכו,כפר יהושע,5,2026,147
אופקים,חיפה מרכז,5,2026,41
"נתב""ג",בת גלים,5,2026,1843
רעננה מערב,בית שמש,5,2026,62
פאתי מודיעין,באר שבע צפון,5,2026,64
ראשונים,אשקלון,5,2026,130
מרכזית המפרץ/קו החוף,דימונה,5,2026,16
חולון וולפסון,באר יעקב,5,2026,49
לוד,באר יעקב,5,2026,1084
בני ברק,חוצות מפרץ,5,2026,51
תל אביב ההגנה,יבנה מערב,5,2026,4482
רמלה,חיפה מרכז,5,2026,221
לוד גני אביב,"רשל""צ משה דיין",5,2026,317
באר שבע צפון,קרית מוצקין,5,2026,707
פאתי מודיעין,חוצות מפרץ,5,2026,108
יבנה מערב,לוד,5,2026,213
בת גלים,באר שבע צפון,5,2026,391
בית שאן,בנימינה,5,2026,330
לוד גני אביב,עכו,5,2026,42
בית יהושע,תל אביב מרכז,5,2026,20278
השלום,בני ברק,5,2026,992
שדרות,רחובות,5,2026,770
תא אוניברסיטה,כפר חבד,5,2026,2142
רחובות,כרמיאל,5,2026,479
בת ים יוספטל,רעננה דרום,5,2026,341
אשדוד עד הלום,בת ים יוספטל,5,2026,4800
להבים רהט,"רשל""צ משה דיין",5,2026,95
שדרות,רמלה,5,2026,95
תל אביב מרכז,בני ברק,5,2026,573
כרמיאל,חוצות מפרץ,5,2026,2305
באר יעקב,באר שבע מרכז,5,2026,445
בנימינה,נתניה,5,2026,2874
בית יהושע,"נתב""ג",5,2026,2506
חולון וולפסון,קרית אריה,5,2026,298
חיפה מרכז,הרצליה,5,2026,2367
אופקים,עפולה,5,2026,43
בית יהושע,כפר סבא,5,2026,65
קרית גת,תל אביב ההגנה,5,2026,4343
קרית מלאכי,חוצות מפרץ,5,2026,17
כפר יהושע,מרכזית המפרץ/קו החוף,5,2026,1605
באר שבע צפון,כפר יהושע,5,2026,64
בנימינה,באר יעקב,5,2026,506
בית שאן,מזכרת בתיה,5,2026,24
מרכזית המפרץ/קו החוף,השלום,5,2026,9576
חוף הכרמל,עכו,5,2026,4231
קרית אריה,חולון וולפסון,5,2026,449
בת ים קוממיות,בת ים יוספטל,5,2026,74
ראש העין צפון,רעננה דרום,5,2026,486
עפולה,עתלית,5,2026,214
רחובות,נהריה,5,2026,607
באר שבע מרכז,נתניה,5,2026,2913
בית שמש,בנימינה,5,2026,350
יבנה מזרח,בית שאן,5,2026,12
נתיבות,הרצליה,5,2026,354
יבנה מזרח,בני ברק,5,2026,6
קיסריה פרדס חנה,קרית אריה,5,2026,437
כפר סבא,קיסריה פרדס חנה,5,2026,288
כרמיאל,ראש העין צפון,5,2026,246
פאתי מודיעין,קרית מלאכי,5,2026,3
קיסריה פרדס חנה,רמלה,5,2026,63
רחובות,בית יהושע,5,2026,1838
הרצליה,"נתב""ג",5,2026,7671
בת ים קוממיות,בת גלים,5,2026,132
כפר חבד,קרית גת,5,2026,410
נתניה,קרית אריה,5,2026,772
נתיבות,בנימינה,5,2026,157
רחובות,חדרה מערב,5,2026,2149
קרית מלאכי,חוף הכרמל,5,2026,414
חולון וולפסון,כפר ברוך,5,2026,30
אשדוד עד הלום,קרית מוצקין,5,2026,405
תא אוניברסיטה,חיפה מרכז,5,2026,2149
רעננה מערב,מזכרת בתיה,5,2026,107
באר שבע מרכז,מרכזית המפרץ/קו החוף,5,2026,3320
"נתב""ג",קרית אריה,5,2026,225
נתניה,שדרות,5,2026,450
בית יהושע,רעננה מערב,5,2026,64
ראשונים,קרית חיים,5,2026,7
בית שמש,אחיהוד,5,2026,11
כפר ברוך,תל אביב מרכז,5,2026,1122
חולון וולפסון,עפולה,5,2026,56
כפר יהושע,ראשונים,5,2026,11
תל אביב ההגנה,להבים רהט,5,2026,1527
חוף הכרמל,שדרות,5,2026,267
ראש העין צפון,הוד השרון,5,2026,633
אשקלון,באר שבע צפון,5,2026,3750
ירושלים/יצחק נבון,באר שבע צפון,5,2026,1092
חוף הכרמל,רעננה דרום,5,2026,469
רעננה דרום,יבנה מזרח,5,2026,11
נתניה,נהריה,5,2026,1641
יבנה מזרח,אשדוד עד הלום,5,2026,1499
ראשונים,כפר סבא,5,2026,41
כפר חבד,ראשונים,5,2026,6
לוד גני אביב,אשקלון,5,2026,134
שדרות,יבנה מזרח,5,2026,12
נתניה קריית ספיר,דימונה,5,2026,4
בת ים קוממיות,לוד גני אביב,5,2026,33
קרית חיים,תל אביב ההגנה,5,2026,485
באר שבע צפון,בנימינה,5,2026,1544
רעננה דרום,תל אביב ההגנה,5,2026,449
להבים רהט,תא אוניברסיטה,5,2026,1277
הרצליה,ירושלים/יצחק נבון,5,2026,28813
תל אביב מרכז,בית שאן,5,2026,1386
עפולה,אשקלון,5,2026,243
חולון וולפסון,רעננה מערב,5,2026,149
מזכרת בתיה,"רשל""צ משה דיין",5,2026,71
חדרה מערב,מרכזית המפרץ/קו החוף,5,2026,2122
מזכרת בתיה,אשקלון,5,2026,15
באר שבע מרכז,בת גלים,5,2026,850
חדרה מערב,בני ברק,5,2026,502
אשדוד עד הלום,חוף הכרמל,5,2026,1323
לוד,נהריה,5,2026,746
רחובות,נתיבות,5,2026,812
מזכרת בתיה,רעננה דרום,5,2026,54
כפר ברוך,באר שבע מרכז,5,2026,154
הוד השרון,נתיבות,5,2026,99
עפולה,באר יעקב,5,2026,16
כפר יהושע,בת גלים,5,2026,3390
רעננה מערב,אופקים,5,2026,202
עתלית,נתניה,5,2026,213
סגולה,רעננה דרום,5,2026,49
הרצליה,יבנה מזרח,5,2026,1366
חולון וולפסון,חיפה מרכז,5,2026,72
תל אביב מרכז,רחובות,5,2026,22015
פאתי מודיעין,בת ים קוממיות,5,2026,13
קיסריה פרדס חנה,עתלית,5,2026,229
כפר יהושע,מודיעין מרכז,5,2026,99
כפר יהושע,באר יעקב,5,2026,12
חולון וולפסון,דימונה,5,2026,4
אופקים,בת גלים,5,2026,66
עכו,תל אביב ההגנה,5,2026,1709
צומת חולון,שדרות,5,2026,149
באר שבע מרכז,חולון וולפסון,5,2026,875
כפר ברוך,יבנה מזרח,5,2026,2
עתלית,מרכזית המפרץ/קו החוף,5,2026,1199
ירושלים/יצחק נבון,בית יהושע,5,2026,3092
קרית אריה,יבנה מערב,5,2026,1275
בית שאן,לוד,5,2026,127
בית שאן,ראש העין צפון,5,2026,85
נתיבות,קרית גת,5,2026,26
בת ים קוממיות,אופקים,5,2026,153
חוף הכרמל,יבנה מערב,5,2026,627
נתיבות,חיפה מרכז,5,2026,36
בנימינה,באר שבע מרכז,5,2026,2539
"נתב""ג",אופקים,5,2026,251
חולון וולפסון,רמלה,5,2026,121
שדרות,רעננה דרום,5,2026,164
תא אוניברסיטה,באר שבע צפון,5,2026,5459
רמלה,קרית אריה,5,2026,161
נתניה קריית ספיר,קרית חיים,5,2026,80
תל אביב מרכז,קיסריה פרדס חנה,5,2026,13188
נתיבות,בת ים יוספטל,5,2026,743
בת גלים,חולון וולפסון,5,2026,200
ראשונים,רעננה מערב,5,2026,24
יבנה מזרח,חוצות מפרץ,5,2026,19
צומת חולון,קרית מוצקין,5,2026,52
תא אוניברסיטה,אופקים,5,2026,939
קרית אריה,ירושלים/יצחק נבון,5,2026,1336
להבים רהט,בת ים יוספטל,5,2026,55
בית שאן,הוד השרון,5,2026,41
כפר ברוך,תא אוניברסיטה,5,2026,510
בני ברק,בת גלים,5,2026,143
באר שבע מרכז,אשדוד עד הלום,5,2026,6582
באר יעקב,רמלה,5,2026,22
תא אוניברסיטה,רעננה דרום,5,2026,586
בת ים יוספטל,לוד,5,2026,623
אחיהוד,באר שבע צפון,5,2026,142
חוף הכרמל,דימונה,5,2026,17
נתניה,חוף הכרמל,5,2026,2836
סגולה,נהריה,5,2026,225
רחובות,עכו,5,2026,374
ירושלים/יצחק נבון,בית שמש,5,2026,73
באר שבע צפון,לוד גני אביב,5,2026,32
להבים רהט,נתניה,5,2026,155
כרמיאל,נתניה,5,2026,937
קרית גת,חיפה מרכז,5,2026,112
יבנה מערב,חדרה מערב,5,2026,377
הוד השרון,קרית אריה,5,2026,2245
פאתי מודיעין,באר יעקב,5,2026,15
בני ברק,דימונה,5,2026,3
קרית גת,רעננה דרום,5,2026,117
עפולה,בית יהושע,5,2026,49
כפר סבא,ירושלים/יצחק נבון,5,2026,2566
"רשל""צ משה דיין",דימונה,5,2026,25
בית שמש,ירושלים/יצחק נבון,5,2026,63
תא אוניברסיטה,קרית אריה,5,2026,4287
לוד,באר שבע צפון,5,2026,3752
מזכרת בתיה,אופקים,5,2026,28
יבנה מערב,מודיעין מרכז,5,2026,191
כפר יהושע,חדרה מערב,5,2026,101
צומת חולון,"רשל""צ משה דיין",5,2026,105
יבנה מערב,קרית מלאכי,5,2026,18
כפר חבד,קיסריה פרדס חנה,5,2026,178
רמלה,רעננה דרום,5,2026,36
נתניה,מודיעין מרכז,5,2026,1152
פאתי מודיעין,בית יהושע,5,2026,106
באר יעקב,חיפה מרכז,5,2026,68
נתיבות,הוד השרון,5,2026,97
קרית גת,ראשונים,5,2026,134
בית יהושע,נתניה קריית ספיר,5,2026,184
שדרות,אופקים,5,2026,1097
הרצליה,אשקלון,5,2026,3215
בית שמש,כפר חבד,5,2026,556
לוד גני אביב,ראשונים,5,2026,94
באר יעקב,קרית גת,5,2026,47
סגולה,כפר חבד,5,2026,37
קרית גת,יבנה מערב,5,2026,16
בית שמש,להבים רהט,5,2026,33
באר שבע מרכז,רמלה,5,2026,2707
ראש העין צפון,יבנה מערב,5,2026,877
קרית חיים,אופקים,5,2026,9
עתלית,בת גלים,5,2026,1477
בני ברק,נתניה,5,2026,640
דימונה,יבנה מערב,5,2026,18
חוף הכרמל,קרית גת,5,2026,547
נהריה,צומת חולון,5,2026,79
חוף הכרמל,קרית מוצקין,5,2026,3390
כפר חבד,הוד השרון,5,2026,80
חוצות מפרץ,רעננה מערב,5,2026,27
חולון וולפסון,הוד השרון,5,2026,309
בית שמש,כפר ברוך,5,2026,22
צומת חולון,קרית אריה,5,2026,122
קרית אריה,לוד גני אביב,5,2026,55
תל אביב ההגנה,בית יהושע,5,2026,3696
הרצליה,באר שבע מרכז,5,2026,4010
אשקלון,עתלית,5,2026,131
חדרה מערב,באר שבע צפון,5,2026,1117
