FromStationName,ToStationName,Month,Year,SUM_Values_Pass
חוף הכרמל,באר שבע מרכז,3,2026,2209
קרית מוצקין,חוף הכרמל,3,2026,1495
באר יעקב,נתניה קריית ספיר,3,2026,91
חוף הכרמל,קרית מלאכי,3,2026,152
באר יעקב,רמלה,3,2026,8
באר שבע צפון,אשדוד עד הלום,3,2026,1080
באר שבע מרכז,תל אביב מרכז,3,2026,6229
כרמיאל,הרצליה,3,2026,316
ראש העין צפון,בת גלים,3,2026,117
חיפה מרכז,בת ים יוספטל,3,2026,69
חיפה מרכז,באר שבע צפון,3,2026,105
מודיעין מרכז,קיסריה פרדס חנה,3,2026,66
כרמיאל,נתניה קריית ספיר,3,2026,42
רעננה מערב,מרכזית המפרץ/קו החוף,3,2026,67
ראש העין צפון,נהריה,3,2026,161
ירושלים/יצחק נבון,ראש העין צפון,3,2026,479
אשדוד עד הלום,בני ברק,3,2026,330
נתניה,באר שבע מרכז,3,2026,2368
פאתי מודיעין,בית יהושע,3,2026,26
אשקלון,רחובות,3,2026,4541
הוד השרון,קרית גת,3,2026,32
כפר ברוך,נהריה,3,2026,13
בית שאן,חדרה מערב,3,2026,47
כפר ברוך,שדרות,3,2026,7
בית שאן,מרכזית המפרץ/קו החוף,3,2026,1639
אופקים,הרצליה,3,2026,273
פאתי מודיעין,נתניה קריית ספיר,3,2026,16
לוד,באר יעקב,3,2026,427
רעננה מערב,נתניה,3,2026,127
להבים רהט,קרית מלאכי,3,2026,81
הרצליה,אשקלון,3,2026,1111
"רשל""צ משה דיין",הוד השרון,3,2026,233
כרמיאל,אופקים,3,2026,106
ירושלים/יצחק נבון,סגולה,3,2026,36
מרכזית המפרץ/קו החוף,חדרה מערב,3,2026,746
שדרות,השלום,3,2026,1827
ראשונים,השלום,3,2026,80
להבים רהט,השלום,3,2026,1057
בת ים יוספטל,בנימינה,3,2026,201
"נתב""ג",עכו,3,2026,321
סגולה,אשדוד עד הלום,3,2026,97
חדרה מערב,תל אביב מרכז,3,2026,6968
קרית מוצקין,בת ים יוספטל,3,2026,88
ראשונים,קרית מלאכי,3,2026,7
דימונה,בת ים יוספטל,3,2026,2
בית יהושע,השלום,3,2026,6310
כפר סבא,נתיבות,3,2026,77
מודיעין מרכז,בת גלים,3,2026,316
מרכזית המפרץ/קו החוף,בית יהושע,3,2026,257
הוד השרון,באר יעקב,3,2026,19
באר יעקב,מודיעין מרכז,3,2026,13
השלום,מזכרת בתיה,3,2026,1701
חיפה מרכז,רחובות,3,2026,128
מרכזית המפרץ/קו החוף,מודיעין מרכז,3,2026,254
פאתי מודיעין,חדרה מערב,3,2026,47
באר שבע מרכז,ראשונים,3,2026,264
בית שאן,בני ברק,3,2026,7
הוד השרון,לוד,3,2026,55
בית שמש,תא אוניברסיטה,3,2026,227
אשקלון,נתניה קריית ספיר,3,2026,158
נתיבות,כפר סבא,3,2026,75
באר יעקב,"נתב""ג",3,2026,19
חוף הכרמל,עתלית,3,2026,27
סגולה,בית יהושע,3,2026,4
מרכזית המפרץ/קו החוף,אשדוד עד הלום,3,2026,595
לוד,יבנה מערב,3,2026,66
קרית מלאכי,חדרה מערב,3,2026,83
באר שבע צפון,בני ברק,3,2026,21
"נתב""ג",אשקלון,3,2026,278
פאתי מודיעין,בני ברק,3,2026,3
"נתב""ג",השלום,3,2026,2565
יבנה מערב,תל אביב מרכז,3,2026,2752
פאתי מודיעין,אשדוד עד הלום,3,2026,22
מודיעין מרכז,נהריה,3,2026,287
בת גלים,סגולה,3,2026,19
לוד,באר שבע מרכז,3,2026,5173
קרית מוצקין,פאתי מודיעין,3,2026,27
קרית מלאכי,נתיבות,3,2026,5
מודיעין מרכז,קרית אריה,3,2026,20
שדרות,דימונה,3,2026,1
בית יהושע,עכו,3,2026,115
ראש העין צפון,קרית גת,3,2026,134
תא אוניברסיטה,"נתב""ג",3,2026,401
בני ברק,חוף הכרמל,3,2026,57
פאתי מודיעין,אופקים,3,2026,9
קרית גת,כפר ברוך,3,2026,3
חיפה מרכז,תא אוניברסיטה,3,2026,812
נהריה,ראשונים,3,2026,24
מרכזית המפרץ/קו החוף,הרצליה,3,2026,1300
נתיבות,תא אוניברסיטה,3,2026,211
נהריה,תל אביב מרכז,3,2026,3435
בת גלים,ראש העין צפון,3,2026,115
קרית מלאכי,אשדוד עד הלום,3,2026,8
בית יהושע,שדרות,3,2026,137
בית שאן,בית יהושע,3,2026,34
עפולה,בנימינה,3,2026,86
חיפה מרכז,נתיבות,3,2026,25
שדרות,סגולה,3,2026,64
ירושלים/יצחק נבון,אשקלון,3,2026,373
תא אוניברסיטה,רמלה,3,2026,282
חדרה מערב,קיסריה פרדס חנה,3,2026,441
קרית גת,קרית אריה,3,2026,42
חיפה מרכז,בית יהושע,3,2026,124
קרית מלאכי,חולון וולפסון,3,2026,8
חיפה מרכז,אשדוד עד הלום,3,2026,252
בית שמש,בית יהושע,3,2026,60
סגולה,בית שמש,3,2026,2
רמלה,כפר סבא,3,2026,59
לוד,נתניה,3,2026,1756
"נתב""ג",ראש העין צפון,3,2026,16
בית שאן,בית שמש,3,2026,5
מודיעין מרכז,לוד גני אביב,3,2026,2
בת גלים,שדרות,3,2026,39
פאתי מודיעין,רחובות,3,2026,6
באר שבע מרכז,להבים רהט,3,2026,409
תא אוניברסיטה,קרית אריה,3,2026,441
כפר ברוך,בת גלים,3,2026,326
בית יהושע,עפולה,3,2026,1
לוד גני אביב,בנימינה,3,2026,15
פאתי מודיעין,תא אוניברסיטה,3,2026,207
לוד,בת גלים,3,2026,284
נתניה,עתלית,3,2026,9
נתיבות,רחובות,3,2026,173
כרמיאל,בית שמש,3,2026,28
באר שבע צפון,בית שאן,3,2026,50
שדרות,עתלית,3,2026,3
באר יעקב,כפר סבא,3,2026,22
קרית מלאכי,קרית מוצקין,3,2026,92
בית שמש,מודיעין מרכז,3,2026,2
אשדוד עד הלום,מרכזית המפרץ/קו החוף,3,2026,503
מודיעין מרכז,רעננה מערב,3,2026,46
בת ים יוספטל,באר שבע מרכז,3,2026,816
רחובות,ראשונים,3,2026,10
בית שאן,חולון וולפסון,3,2026,4
חוף הכרמל,בנימינה,3,2026,1876
עכו,הרצליה,3,2026,571
הוד השרון,חיפה מרכז,3,2026,31
קיסריה פרדס חנה,עתלית,3,2026,5
ראש העין צפון,חיפה מרכז,3,2026,59
מרכזית המפרץ/קו החוף,קרית מוצקין,3,2026,1011
חיפה מרכז,מודיעין מרכז,3,2026,170
באר שבע צפון,נתניה קריית ספיר,3,2026,67
קרית אריה,קיסריה פרדס חנה,3,2026,128
בית שמש,חדרה מערב,3,2026,73
פאתי מודיעין,כרמיאל,3,2026,21
בית שאן,תא אוניברסיטה,3,2026,157
קרית מלאכי,בת ים יוספטל,3,2026,15
בית יהושע,כפר ברוך,3,2026,5
כפר ברוך,לוד גני אביב,3,2026,1
קרית גת,נהריה,3,2026,246
נתניה,חיפה מרכז,3,2026,456
כפר סבא,נתניה,3,2026,103
קיסריה פרדס חנה,שדרות,3,2026,63
רעננה מערב,בית יהושע,3,2026,16
עפולה,הרצליה,3,2026,68
ירושלים/יצחק נבון,השלום,3,2026,26233
רחובות,בני ברק,3,2026,18
מזכרת בתיה,הרצליה,3,2026,232
פאתי מודיעין,באר שבע צפון,3,2026,3
מרכזית המפרץ/קו החוף,באר שבע צפון,3,2026,552
באר שבע צפון,חדרה מערב,3,2026,243
קרית מלאכי,תא אוניברסיטה,3,2026,146
קרית מלאכי,מרכזית המפרץ/קו החוף,3,2026,235
כרמיאל,בת ים יוספטל,3,2026,53
קרית מלאכי,בית שמש,3,2026,5
עתלית,קיסריה פרדס חנה,3,2026,10
באר שבע צפון,חולון וולפסון,3,2026,80
נהריה,להבים רהט,3,2026,76
כרמיאל,באר שבע צפון,3,2026,159
בת גלים,"רשל""צ משה דיין",3,2026,171
בני ברק,לוד גני אביב,3,2026,16
אשדוד עד הלום,חולון וולפסון,3,2026,1050
כפר סבא,אשדוד עד הלום,3,2026,420
באר שבע צפון,תא אוניברסיטה,3,2026,838
בית שמש,"נתב""ג",3,2026,36
רמלה,יבנה מזרח,3,2026,5
הוד השרון,יבנה מערב,3,2026,175
עכו,קרית מוצקין,3,2026,1143
הרצליה,כפר ברוך,3,2026,4
"נתב""ג",סגולה,3,2026,4
בת גלים,השלום,3,2026,2565
הוד השרון,נהריה,3,2026,49
באר שבע צפון,מודיעין מרכז,3,2026,62
בית שאן,כרמיאל,3,2026,52
נתיבות,ירושלים/יצחק נבון,3,2026,136
מודיעין מרכז,כפר ברוך,3,2026,9
חיפה מרכז,חדרה מערב,3,2026,505
נתיבות,"נתב""ג",3,2026,43
נתניה קריית ספיר,קרית מלאכי,3,2026,14
מודיעין מרכז,עפולה,3,2026,63
לוד,קרית גת,3,2026,1667
חדרה מערב,מזכרת בתיה,3,2026,67
ירושלים/יצחק נבון,שדרות,3,2026,248
קרית גת,שדרות,3,2026,2
מרכזית המפרץ/קו החוף,תא אוניברסיטה,3,2026,1152
לוד גני אביב,הרצליה,3,2026,95
קרית גת,חוף הכרמל,3,2026,368
עתלית,נהריה,3,2026,7
"רשל""צ משה דיין",ראש העין צפון,3,2026,321
מרכזית המפרץ/קו החוף,כפר סבא,3,2026,113
יבנה מערב,לוד,3,2026,78
נתיבות,בית שאן,3,2026,16
הרצליה,עפולה,3,2026,43
בית יהושע,ראש העין צפון,3,2026,50
חוף הכרמל,"נתב""ג",3,2026,1053
יבנה מערב,בת ים יוספטל,3,2026,2371
לוד,אשדוד עד הלום,3,2026,2467
נהריה,נתניה,3,2026,855
בית שמש,תל אביב מרכז,3,2026,1235
הוד השרון,בנימינה,3,2026,71
מודיעין מרכז,קרית מוצקין,3,2026,146
קרית מלאכי,יבנה מזרח,3,2026,1
מודיעין מרכז,בת ים יוספטל,3,2026,70
לוד,הרצליה,3,2026,1213
באר יעקב,קרית אריה,3,2026,19
מזכרת בתיה,"נתב""ג",3,2026,19
תל אביב מרכז,חיפה מרכז,3,2026,2270
מרכזית המפרץ/קו החוף,לוד,3,2026,872
נתיבות,תל אביב מרכז,3,2026,794
חיפה מרכז,מזכרת בתיה,3,2026,43
עפולה,ראשונים,3,2026,3
עפולה,נתיבות,3,2026,21
באר שבע צפון,קרית מוצקין,3,2026,242
נהריה,בת גלים,3,2026,4103
דימונה,עכו,3,2026,1
השלום,כרמיאל,3,2026,1313
קרית מוצקין,בני ברק,3,2026,35
יבנה מערב,באר שבע מרכז,3,2026,524
מודיעין מרכז,דימונה,3,2026,1
לוד גני אביב,"נתב""ג",3,2026,9
רעננה מערב,כרמיאל,3,2026,15
בני ברק,נתיבות,3,2026,75
"נתב""ג",בת גלים,3,2026,293
נתניה,מזכרת בתיה,3,2026,81
כרמיאל,יבנה מזרח,3,2026,9
"רשל""צ משה דיין",באר שבע מרכז,3,2026,969
הרצליה,כפר סבא,3,2026,402
בית שמש,אופקים,3,2026,19
קיסריה פרדס חנה,נתניה,3,2026,1431
קרית מלאכי,באר יעקב,3,2026,18
חולון וולפסון,חוף הכרמל,3,2026,145
לוד גני אביב,תל אביב מרכז,3,2026,521
נתניה קריית ספיר,סגולה,3,2026,6
באר שבע צפון,ירושלים/יצחק נבון,3,2026,83
בני ברק,תל אביב מרכז,3,2026,116
עכו,מודיעין מרכז,3,2026,83
נהריה,"רשל""צ משה דיין",3,2026,166
יבנה מזרח,קרית מוצקין,3,2026,8
תא אוניברסיטה,באר יעקב,3,2026,457
בית שאן,סגולה,3,2026,11
קיסריה פרדס חנה,בת גלים,3,2026,283
כרמיאל,חוף הכרמל,3,2026,2270
כרמיאל,באר שבע מרכז,3,2026,878
עתלית,קרית אריה,3,2026,2
אשקלון,עתלית,3,2026,3
סגולה,באר יעקב,3,2026,8
כפר ברוך,קרית מלאכי,3,2026,2
חולון וולפסון,באר יעקב,3,2026,12
פאתי מודיעין,ראש העין צפון,3,2026,4
ראש העין צפון,אופקים,3,2026,438
באר שבע צפון,חיפה מרכז,3,2026,79
אשדוד עד הלום,בית שמש,3,2026,97
יבנה מערב,רעננה מערב,3,2026,193
באר שבע צפון,רמלה,3,2026,644
רעננה מערב,נתניה קריית ספיר,3,2026,12
הרצליה,קרית מלאכי,3,2026,200
השלום,"נתב""ג",3,2026,2383
הוד השרון,נתניה קריית ספיר,3,2026,28
חוף הכרמל,עכו,3,2026,1210
אופקים,באר שבע מרכז,3,2026,1437
תל אביב מרכז,יבנה מערב,3,2026,3225
כפר ברוך,בית שמש,3,2026,2
עכו,בית יהושע,3,2026,103
באר שבע צפון,בת ים יוספטל,3,2026,186
קרית אריה,עתלית,3,2026,1
כפר סבא,חוף הכרמל,3,2026,168
יבנה מזרח,רמלה,3,2026,6
מזכרת בתיה,מודיעין מרכז,3,2026,8
סגולה,חוף הכרמל,3,2026,43
ראש העין צפון,נתיבות,3,2026,165
מרכזית המפרץ/קו החוף,רחובות,3,2026,388
נתניה,השלום,3,2026,8346
תא אוניברסיטה,חוף הכרמל,3,2026,2726
להבים רהט,נהריה,3,2026,84
מזכרת בתיה,נתניה קריית ספיר,3,2026,30
ירושלים/יצחק נבון,הוד השרון,3,2026,211
"רשל""צ משה דיין",קרית אריה,3,2026,495
ראש העין צפון,ראשונים,3,2026,5
נתניה קריית ספיר,פאתי מודיעין,3,2026,13
חולון וולפסון,עתלית,3,2026,7
כפר סבא,עתלית,3,2026,1
יבנה מזרח,כרמיאל,3,2026,5
הרצליה,לוד גני אביב,3,2026,98
תל אביב מרכז,קרית מוצקין,3,2026,3253
"נתב""ג",בית שמש,3,2026,23
רחובות,יבנה מערב,3,2026,11
שדרות,בית שמש,3,2026,14
נהריה,קרית גת,3,2026,289
כרמיאל,קיסריה פרדס חנה,3,2026,77
קרית אריה,להבים רהט,3,2026,17
"נתב""ג",נתניה,3,2026,762
מרכזית המפרץ/קו החוף,"נתב""ג",3,2026,305
קרית גת,בית שאן,3,2026,17
יבנה מזרח,באר שבע מרכז,3,2026,9
נתניה קריית ספיר,יבנה מזרח,3,2026,32
בית שאן,לוד גני אביב,3,2026,2
חיפה מרכז,רעננה מערב,3,2026,27
אשדוד עד הלום,כפר ברוך,3,2026,10
קרית מוצקין,תל אביב מרכז,3,2026,3489
קרית מוצקין,כפר סבא,3,2026,130
נתיבות,כרמיאל,3,2026,23
קרית מוצקין,הוד השרון,3,2026,36
אשדוד עד הלום,קרית אריה,3,2026,615
פאתי מודיעין,עפולה,3,2026,4
קרית גת,נתיבות,3,2026,3
ירושלים/יצחק נבון,יבנה מערב,3,2026,428
נתיבות,אשדוד עד הלום,3,2026,1773
קיסריה פרדס חנה,ראשונים,3,2026,23
כפר סבא,רמלה,3,2026,51
חיפה מרכז,לוד גני אביב,3,2026,5
קרית מוצקין,מודיעין מרכז,3,2026,168
תל אביב מרכז,בנימינה,3,2026,8685
בית יהושע,מרכזית המפרץ/קו החוף,3,2026,255
קרית גת,תא אוניברסיטה,3,2026,525
להבים רהט,לוד,3,2026,284
אשדוד עד הלום,רעננה מערב,3,2026,302
ראשונים,נתניה,3,2026,48
קרית גת,בית שמש,3,2026,22
לוד,"רשל""צ משה דיין",3,2026,141
בני ברק,באר שבע צפון,3,2026,24
מרכזית המפרץ/קו החוף,הוד השרון,3,2026,45
ירושלים/יצחק נבון,לוד,3,2026,544
הוד השרון,דימונה,3,2026,1
תל אביב מרכז,עתלית,3,2026,96
ראש העין צפון,בית שאן,3,2026,21
בית יהושע,באר יעקב,3,2026,133
להבים רהט,חיפה מרכז,3,2026,25
ירושלים/יצחק נבון,חיפה מרכז,3,2026,637
ראש העין צפון,סגולה,3,2026,18
ראשונים,באר יעקב,3,2026,1
נתיבות,נהריה,3,2026,59
באר שבע צפון,בת גלים,3,2026,139
באר יעקב,נהריה,3,2026,56
שדרות,נתניה,3,2026,275
בני ברק,מודיעין מרכז,3,2026,23
"רשל""צ משה דיין",כפר סבא,3,2026,508
אשקלון,עפולה,3,2026,52
רעננה מערב,קרית אריה,3,2026,285
רחובות,שדרות,3,2026,239
אשדוד עד הלום,עתלית,3,2026,9
כרמיאל,"נתב""ג",3,2026,199
לוד,סגולה,3,2026,20
מרכזית המפרץ/קו החוף,קיסריה פרדס חנה,3,2026,257
השלום,באר שבע צפון,3,2026,3775
"נתב""ג",ראשונים,3,2026,3
קרית מלאכי,שדרות,3,2026,2
בית יהושע,נתניה,3,2026,376
יבנה מערב,חוף הכרמל,3,2026,361
"רשל""צ משה דיין",קרית מוצקין,3,2026,180
סגולה,עכו,3,2026,9
סגולה,בת גלים,3,2026,24
בני ברק,כפר סבא,3,2026,405
חיפה מרכז,קרית אריה,3,2026,53
שדרות,באר יעקב,3,2026,48
רעננה מערב,עתלית,3,2026,3
קרית גת,בת ים יוספטל,3,2026,75
אשדוד עד הלום,"רשל""צ משה דיין",3,2026,3059
הרצליה,בני ברק,3,2026,43
עכו,יבנה מזרח,3,2026,6
ראש העין צפון,"רשל""צ משה דיין",3,2026,377
כפר ברוך,בני ברק,3,2026,2
פאתי מודיעין,עכו,3,2026,23
בית שאן,כפר ברוך,3,2026,173
תא אוניברסיטה,בית יהושע,3,2026,1210
השלום,מודיעין מרכז,3,2026,5642
ירושלים/יצחק נבון,קרית גת,3,2026,87
בית שאן,נהריה,3,2026,167
באר שבע צפון,קיסריה פרדס חנה,3,2026,100
מודיעין מרכז,בית שאן,3,2026,89
בית שאן,רעננה מערב,3,2026,7
להבים רהט,יבנה מערב,3,2026,5
השלום,בנימינה,3,2026,8411
קרית מלאכי,קרית אריה,3,2026,36
כפר ברוך,אופקים,3,2026,5
הרצליה,יבנה מערב,3,2026,377
כפר ברוך,נתניה קריית ספיר,3,2026,3
רחובות,בנימינה,3,2026,704
רמלה,מזכרת בתיה,3,2026,125
כרמיאל,הוד השרון,3,2026,19
עפולה,קיסריה פרדס חנה,3,2026,23
שדרות,מרכזית המפרץ/קו החוף,3,2026,150
מזכרת בתיה,יבנה מזרח,3,2026,1
תא אוניברסיטה,בית שמש,3,2026,216
יבנה מערב,בנימינה,3,2026,295
יבנה מערב,קרית מוצקין,3,2026,195
כרמיאל,עפולה,3,2026,41
בת גלים,מרכזית המפרץ/קו החוף,3,2026,1468
באר יעקב,לוד גני אביב,3,2026,47
סגולה,אשקלון,3,2026,140
נהריה,הוד השרון,3,2026,46
עכו,בית שאן,3,2026,92
באר יעקב,סגולה,3,2026,3
כפר ברוך,בנימינה,3,2026,7
בת ים יוספטל,בית יהושע,3,2026,93
חדרה מערב,ראשונים,3,2026,28
נתניה קריית ספיר,בית שמש,3,2026,32
ירושלים/יצחק נבון,קרית מוצקין,3,2026,719
תל אביב מרכז,נתניה קריית ספיר,3,2026,1108
בת גלים,יבנה מזרח,3,2026,14
להבים רהט,רחובות,3,2026,30
בית שאן,בנימינה,3,2026,156
עכו,"רשל""צ משה דיין",3,2026,147
לוד,ירושלים/יצחק נבון,3,2026,679
תא אוניברסיטה,להבים רהט,3,2026,220
ירושלים/יצחק נבון,"נתב""ג",3,2026,11627
עפולה,רחובות,3,2026,42
יבנה מזרח,בית יהושע,3,2026,15
קיסריה פרדס חנה,בית יהושע,3,2026,435
רחובות,נתניה קריית ספיר,3,2026,239
"נתב""ג",ירושלים/יצחק נבון,3,2026,7330
נתניה קריית ספיר,בית שאן,3,2026,10
נתיבות,לוד,3,2026,168
עתלית,ראש העין צפון,3,2026,4
קרית מוצקין,יבנה מערב,3,2026,262
חוף הכרמל,כפר ברוך,3,2026,125
"רשל""צ משה דיין",השלום,3,2026,3662
אופקים,עפולה,3,2026,26
קרית מוצקין,חיפה מרכז,3,2026,954
רמלה,בת גלים,3,2026,61
קרית מלאכי,עתלית,3,2026,1
רעננה מערב,קרית מוצקין,3,2026,56
הרצליה,קיסריה פרדס חנה,3,2026,1315
נתניה קריית ספיר,בית יהושע,3,2026,17
ראשונים,נתיבות,3,2026,5
לוד גני אביב,אשדוד עד הלום,3,2026,49
כרמיאל,יבנה מערב,3,2026,130
קיסריה פרדס חנה,רעננה מערב,3,2026,39
חוף הכרמל,רעננה מערב,3,2026,56
בית יהושע,בת ים יוספטל,3,2026,73
באר שבע מרכז,פאתי מודיעין,3,2026,27
חוף הכרמל,לוד גני אביב,3,2026,13
"נתב""ג",רעננה מערב,3,2026,39
תל אביב מרכז,בני ברק,3,2026,97
כפר סבא,ראש העין צפון,3,2026,334
"רשל""צ משה דיין",עתלית,3,2026,2
לוד,נהריה,3,2026,559
השלום,בני ברק,3,2026,188
באר שבע מרכז,אופקים,3,2026,1381
כפר סבא,קרית מלאכי,3,2026,23
לוד גני אביב,רחובות,3,2026,142
יבנה מערב,שדרות,3,2026,726
הרצליה,חוף הכרמל,3,2026,2689
חדרה מערב,בית שאן,3,2026,35
לוד גני אביב,עפולה,3,2026,1
עכו,נתניה,3,2026,399
רחובות,חדרה מערב,3,2026,825
בית יהושע,רעננה מערב,3,2026,13
חדרה מערב,"רשל""צ משה דיין",3,2026,338
לוד,חוף הכרמל,3,2026,753
רמלה,מרכזית המפרץ/קו החוף,3,2026,253
ראשונים,בית שמש,3,2026,52
בית שמש,ראש העין צפון,3,2026,22
אופקים,כרמיאל,3,2026,95
חוף הכרמל,תא אוניברסיטה,3,2026,2688
יבנה מערב,"רשל""צ משה דיין",3,2026,1667
בנימינה,פאתי מודיעין,3,2026,176
באר שבע צפון,יבנה מזרח,3,2026,4
"נתב""ג",בת ים יוספטל,3,2026,183
עפולה,עכו,3,2026,103
אשדוד עד הלום,קרית מוצקין,3,2026,274
כפר סבא,לוד,3,2026,132
עכו,שדרות,3,2026,58
קרית גת,הרצליה,3,2026,695
מזכרת בתיה,כפר ברוך,3,2026,2
חדרה מערב,בית יהושע,3,2026,505
רחובות,פאתי מודיעין,3,2026,10
השלום,שדרות,3,2026,1637
שדרות,הרצליה,3,2026,155
מזכרת בתיה,רעננה מערב,3,2026,13
ירושלים/יצחק נבון,חוף הכרמל,3,2026,1948
אשקלון,יבנה מזרח,3,2026,290
הרצליה,"נתב""ג",3,2026,886
ראש העין צפון,לוד גני אביב,3,2026,3
חולון וולפסון,רעננה מערב,3,2026,54
בני ברק,לוד,3,2026,55
מזכרת בתיה,שדרות,3,2026,2
להבים רהט,לוד גני אביב,3,2026,2
לוד גני אביב,הוד השרון,3,2026,4
הוד השרון,הרצליה,3,2026,309
בית שמש,באר שבע מרכז,3,2026,200
קרית מוצקין,קרית גת,3,2026,243
נתניה,לוד גני אביב,3,2026,89
יבנה מזרח,בית שמש,3,2026,14
תל אביב מרכז,פאתי מודיעין,3,2026,1009
להבים רהט,כפר סבא,3,2026,35
"נתב""ג",להבים רהט,3,2026,10
מרכזית המפרץ/קו החוף,השלום,3,2026,3755
יבנה מערב,אופקים,3,2026,804
הרצליה,באר שבע צפון,3,2026,1085
אופקים,רחובות,3,2026,202
קרית אריה,באר יעקב,3,2026,14
מזכרת בתיה,קרית מלאכי,3,2026,64
כפר ברוך,עתלית,3,2026,3
מודיעין מרכז,כפר סבא,3,2026,71
ראש העין צפון,אשקלון,3,2026,682
קיסריה פרדס חנה,כפר סבא,3,2026,79
קרית גת,אשקלון,3,2026,6
נתניה קריית ספיר,חוף הכרמל,3,2026,282
ראשונים,מודיעין מרכז,3,2026,3
"נתב""ג",כפר ברוך,3,2026,13
עתלית,הרצליה,3,2026,17
אופקים,"רשל""צ משה דיין",3,2026,1242
ירושלים/יצחק נבון,ראשונים,3,2026,12
עפולה,להבים רהט,3,2026,7
בני ברק,בת ים יוספטל,3,2026,310
קיסריה פרדס חנה,כפר ברוך,3,2026,1
לוד,תל אביב מרכז,3,2026,5878
עפולה,אשדוד עד הלום,3,2026,99
בת ים יוספטל,עכו,3,2026,83
בית שאן,מודיעין מרכז,3,2026,106
בית יהושע,אופקים,3,2026,194
רחובות,מזכרת בתיה,3,2026,1
"רשל""צ משה דיין",בת ים יוספטל,3,2026,474
השלום,בית שמש,3,2026,1652
באר יעקב,אשקלון,3,2026,715
חדרה מערב,חוף הכרמל,3,2026,1095
בת ים יוספטל,"נתב""ג",3,2026,187
עכו,רחובות,3,2026,136
נתניה קריית ספיר,"נתב""ג",3,2026,65
פאתי מודיעין,"רשל""צ משה דיין",3,2026,5
כרמיאל,סגולה,3,2026,17
"נתב""ג",לוד גני אביב,3,2026,3
מרכזית המפרץ/קו החוף,"רשל""צ משה דיין",3,2026,212
בת גלים,מודיעין מרכז,3,2026,252
רמלה,רחובות,3,2026,36
מודיעין מרכז,השלום,3,2026,6100
ראש העין צפון,חולון וולפסון,3,2026,242
רמלה,לוד גני אביב,3,2026,4
יבנה מזרח,כפר סבא,3,2026,1
עכו,קיסריה פרדס חנה,3,2026,88
נתניה,כרמיאל,3,2026,390
בית יהושע,חיפה מרכז,3,2026,122
"נתב""ג",רחובות,3,2026,89
בית שאן,"נתב""ג",3,2026,62
"רשל""צ משה דיין",ירושלים/יצחק נבון,3,2026,433
מודיעין מרכז,לוד,3,2026,39
השלום,קרית מלאכי,3,2026,888
לוד,אופקים,3,2026,200
חיפה מרכז,בת גלים,3,2026,174
תל אביב מרכז,ראש העין צפון,3,2026,2427
אופקים,להבים רהט,3,2026,1
הרצליה,"רשל""צ משה דיין",3,2026,455
עכו,"נתב""ג",3,2026,377
אשקלון,פאתי מודיעין,3,2026,38
חיפה מרכז,נתניה,3,2026,459
בני ברק,ירושלים/יצחק נבון,3,2026,58
לוד גני אביב,בית שאן,3,2026,1
קרית אריה,נתניה קריית ספיר,3,2026,54
נתניה קריית ספיר,תל אביב מרכז,3,2026,788
ראש העין צפון,הוד השרון,3,2026,146
קרית מלאכי,קיסריה פרדס חנה,3,2026,28
"נתב""ג",שדרות,3,2026,35
תא אוניברסיטה,לוד גני אביב,3,2026,173
עכו,עתלית,3,2026,9
שדרות,רחובות,3,2026,204
השלום,בית יהושע,3,2026,6006
בת גלים,בנימינה,3,2026,2313
הרצליה,להבים רהט,3,2026,206
דימונה,רמלה,3,2026,3
שדרות,כפר ברוך,3,2026,2
רמלה,כפר ברוך,3,2026,1
בית יהושע,קרית גת,3,2026,187
בית שמש,בני ברק,3,2026,6
חיפה מרכז,מרכזית המפרץ/קו החוף,3,2026,240
בית שאן,תל אביב מרכז,3,2026,363
אשדוד עד הלום,קרית מלאכי,3,2026,7
הוד השרון,עתלית,3,2026,2
אופקים,נתניה,3,2026,457
באר יעקב,הרצליה,3,2026,371
עפולה,ירושלים/יצחק נבון,3,2026,77
רעננה מערב,קרית מלאכי,3,2026,16
חולון וולפסון,קרית מלאכי,3,2026,8
רמלה,כרמיאל,3,2026,53
להבים רהט,יבנה מזרח,3,2026,2
שדרות,לוד גני אביב,3,2026,3
יבנה מערב,ירושלים/יצחק נבון,3,2026,404
באר שבע מרכז,באר יעקב,3,2026,156
אופקים,ירושלים/יצחק נבון,3,2026,280
קרית אריה,בנימינה,3,2026,245
מזכרת בתיה,קיסריה פרדס חנה,3,2026,22
בת ים יוספטל,תל אביב מרכז,3,2026,2426
אופקים,קרית מוצקין,3,2026,142
נהריה,לוד,3,2026,744
להבים רהט,הרצליה,3,2026,191
בית שמש,אשדוד עד הלום,3,2026,129
חדרה מערב,"נתב""ג",3,2026,435
קרית מוצקין,בית שאן,3,2026,69
בת גלים,נתניה קריית ספיר,3,2026,105
להבים רהט,תא אוניברסיטה,3,2026,232
קרית מוצקין,נהריה,3,2026,3547
פאתי מודיעין,ירושלים/יצחק נבון,3,2026,608
"רשל""צ משה דיין",הרצליה,3,2026,449
עכו,תא אוניברסיטה,3,2026,546
אשקלון,השלום,3,2026,8407
השלום,תל אביב מרכז,3,2026,1232
באר שבע מרכז,חיפה מרכז,3,2026,593
הרצליה,אופקים,3,2026,240
בת גלים,באר שבע מרכז,3,2026,424
בת גלים,בית שאן,3,2026,515
אופקים,אשקלון,3,2026,1598
