FromStationName,ToStationName,Month,Year,SUM_Values_Pass
עתלית,בת ים קוממיות,4,2026,15
אחיהוד,קיסריה פרדס חנה,4,2026,20
באר שבע מרכז,בת גלים,4,2026,587
קרית חיים,אחיהוד,4,2026,25
אשקלון,נתניה קריית ספיר,4,2026,607
קרית חיים,לוד,4,2026,22
בת ים יוספטל,כפר יהושע,4,2026,3
מזכרת בתיה,אחיהוד,4,2026,6
בני ברק,הרצליה,4,2026,325
כרמיאל,בנימינה,4,2026,459
בית שמש,בנימינה,4,2026,256
רחובות,נתיבות,4,2026,522
סגולה,בנימינה,4,2026,219
בית שאן,להבים רהט,4,2026,62
בני ברק,בית שמש,4,2026,55
בת ים קוממיות,באר שבע מרכז,4,2026,152
כרמיאל,פאתי מודיעין,4,2026,80
קרית מלאכי,בית יהושע,4,2026,58
קרית חיים,קרית מלאכי,4,2026,9
כפר חבד,קרית אריה,4,2026,7
רחובות,השלום,4,2026,21266
בת ים קוממיות,השלום,4,2026,1590
פאתי מודיעין,חולון וולפסון,4,2026,38
תא אוניברסיטה,מזכרת בתיה,4,2026,1385
באר שבע צפון,נהריה,4,2026,503
מרכזית המפרץ/קו החוף,ירושלים/יצחק נבון,4,2026,2915
סגולה,דימונה,4,2026,5
רמלה,לוד,4,2026,149
עכו,מזכרת בתיה,4,2026,100
להבים רהט,באר יעקב,4,2026,14
השלום,אחיהוד,4,2026,710
כפר ברוך,מרכזית המפרץ/קו החוף,4,2026,777
בת גלים,קרית גת,4,2026,145
בית שמש,נתניה קריית ספיר,4,2026,172
קרית אריה,בת גלים,4,2026,291
חולון וולפסון,בית יהושע,4,2026,126
מרכזית המפרץ/קו החוף,חיפה מרכז,4,2026,296
סגולה,באר שבע צפון,4,2026,167
קרית מלאכי,אחיהוד,4,2026,1
נתניה קריית ספיר,עפולה,4,2026,44
יבנה מערב,סגולה,4,2026,306
בת ים קוממיות,נתיבות,4,2026,86
רחובות,ראש העין צפון,4,2026,172
קרית גת,קרית מלאכי,4,2026,254
באר שבע צפון,קרית אריה,4,2026,492
בית יהושע,הרצליה,4,2026,2275
שדרות,אחיהוד,4,2026,8
מזכרת בתיה,ראשונים,4,2026,29
תא אוניברסיטה,רחובות,4,2026,8431
כפר יהושע,בת ים קוממיות,4,2026,2
לוד,קיסריה פרדס חנה,4,2026,499
עפולה,חולון וולפסון,4,2026,55
עכו,אשקלון,4,2026,226
עתלית,"רשל""צ משה דיין",4,2026,76
קרית אריה,עפולה,4,2026,40
לוד גני אביב,חוף הכרמל,4,2026,68
תל אביב מרכז,ירושלים/יצחק נבון,4,2026,47763
נהריה,חדרה מערב,4,2026,687
דימונה,בת גלים,4,2026,9
נהריה,רחובות,4,2026,426
תל אביב מרכז,יבנה מזרח,4,2026,1843
פאתי מודיעין,עתלית,4,2026,93
באר שבע מרכז,בית שמש,4,2026,287
בית שמש,לוד,4,2026,2084
תל אביב ההגנה,"רשל""צ משה דיין",4,2026,1359
חוצות מפרץ,ראש העין צפון,4,2026,23
ראש העין צפון,קרית מלאכי,4,2026,63
באר שבע צפון,יבנה מערב,4,2026,518
קרית חיים,בני ברק,4,2026,11
בני ברק,"רשל""צ משה דיין",4,2026,1081
מזכרת בתיה,בת גלים,4,2026,188
בני ברק,סגולה,4,2026,667
רמלה,כרמיאל,4,2026,110
חולון וולפסון,נתיבות,4,2026,405
קרית אריה,רחובות,4,2026,312
הרצליה,חוצות מפרץ,4,2026,105
אשדוד עד הלום,באר שבע מרכז,4,2026,3930
השלום,ירושלים/יצחק נבון,4,2026,57550
מרכזית המפרץ/קו החוף,קרית גת,4,2026,611
סגולה,לוד,4,2026,66
בת ים יוספטל,נתיבות,4,2026,609
קרית מלאכי,בת גלים,4,2026,138
חוצות מפרץ,השלום,4,2026,980
כרמיאל,נהריה,4,2026,393
רמלה,נתניה קריית ספיר,4,2026,85
נתניה קריית ספיר,הוד השרון,4,2026,153
כפר חבד,קרית חיים,4,2026,3
קרית מוצקין,רעננה מערב,4,2026,145
עכו,עפולה,4,2026,254
חדרה מערב,כפר סבא,4,2026,232
אשקלון,לוד,4,2026,3783
רמלה,קרית מוצקין,4,2026,293
רעננה מערב,כפר יהושע,4,2026,3
סגולה,יבנה מערב,4,2026,336
כרמיאל,כפר ברוך,4,2026,17
באר שבע צפון,לוד,4,2026,2562
אשדוד עד הלום,כפר יהושע,4,2026,8
פאתי מודיעין,קרית גת,4,2026,36
בית שאן,באר שבע מרכז,4,2026,250
עתלית,קרית אריה,4,2026,62
נהריה,נתניה קריית ספיר,4,2026,373
קרית מוצקין,קרית אריה,4,2026,279
ירושלים/יצחק נבון,כפר חבד,4,2026,965
עכו,רמלה,4,2026,161
בית יהושע,מזכרת בתיה,4,2026,67
תל אביב ההגנה,קרית חיים,4,2026,178
חדרה מערב,רמלה,4,2026,142
תא אוניברסיטה,בני ברק,4,2026,249
יבנה מערב,תא אוניברסיטה,4,2026,2523
כפר חבד,בית שאן,4,2026,14
כרמיאל,שדרות,4,2026,102
יבנה מערב,נתיבות,4,2026,830
"נתב""ג",תל אביב מרכז,4,2026,6653
ראש העין צפון,הרצליה,4,2026,1039
סגולה,חיפה מרכז,4,2026,55
רחובות,להבים רהט,4,2026,196
סגולה,קרית גת,4,2026,68
קרית גת,ראש העין צפון,4,2026,122
ראשונים,קיסריה פרדס חנה,4,2026,48
תא אוניברסיטה,דימונה,4,2026,23
חוצות מפרץ,קרית מלאכי,4,2026,7
כפר חבד,סגולה,4,2026,12
רמלה,רחובות,4,2026,135
כפר סבא,שדרות,4,2026,251
קרית מוצקין,שדרות,4,2026,154
נתיבות,מרכזית המפרץ/קו החוף,4,2026,141
נתניה,מזכרת בתיה,4,2026,169
מרכזית המפרץ/קו החוף,נהריה,4,2026,14441
עפולה,חוף הכרמל,4,2026,3583
בית שמש,יבנה מערב,4,2026,64
בנימינה,תא אוניברסיטה,4,2026,10630
אחיהוד,עפולה,4,2026,17
בית שאן,באר יעקב,4,2026,23
ראשונים,תל אביב ההגנה,4,2026,71
"רשל""צ משה דיין",רעננה מערב,4,2026,403
רמלה,באר שבע צפון,4,2026,1203
מודיעין מרכז,קרית מלאכי,4,2026,32
תא אוניברסיטה,חולון וולפסון,4,2026,1252
"רשל""צ משה דיין",כפר ברוך,4,2026,32
בת ים קוממיות,אחיהוד,4,2026,3
בית שאן,נתניה,4,2026,156
קרית אריה,"נתב""ג",4,2026,126
פאתי מודיעין,יבנה מערב,4,2026,23
"רשל""צ משה דיין",בית שאן,4,2026,52
חוף הכרמל,מזכרת בתיה,4,2026,329
השלום,קרית אריה,4,2026,1276
קרית מלאכי,נתניה,4,2026,169
רחובות,יבנה מזרח,4,2026,887
קרית מלאכי,עכו,4,2026,106
קרית גת,דימונה,4,2026,45
קרית גת,השלום,4,2026,8270
ראש העין צפון,אחיהוד,4,2026,20
לוד,אחיהוד,4,2026,65
נתניה קריית ספיר,קיסריה פרדס חנה,4,2026,1902
קרית מוצקין,עתלית,4,2026,362
כפר ברוך,חדרה מערב,4,2026,19
אשדוד עד הלום,בת גלים,4,2026,639
אשקלון,"נתב""ג",4,2026,944
כפר חבד,יבנה מזרח,4,2026,77
נתניה קריית ספיר,קרית גת,4,2026,123
סגולה,כפר סבא,4,2026,122
באר שבע צפון,תל אביב מרכז,4,2026,8258
אחיהוד,הוד השרון,4,2026,13
קרית גת,מודיעין מרכז,4,2026,129
תא אוניברסיטה,נתניה קריית ספיר,4,2026,2053
הוד השרון,חדרה מערב,4,2026,159
רעננה דרום,בת ים יוספטל,4,2026,110
כפר ברוך,ירושלים/יצחק נבון,4,2026,173
חוצות מפרץ,"נתב""ג",4,2026,336
"נתב""ג",בני ברק,4,2026,57
בת גלים,עכו,4,2026,4550
באר שבע צפון,מודיעין מרכז,4,2026,216
נתניה,השלום,4,2026,19153
רחובות,בת גלים,4,2026,529
בת ים יוספטל,נתניה,4,2026,748
הרצליה,כפר ברוך,4,2026,115
כפר ברוך,אשדוד עד הלום,4,2026,47
אופקים,סגולה,4,2026,205
שדרות,מודיעין מרכז,4,2026,117
ירושלים/יצחק נבון,שדרות,4,2026,816
"נתב""ג",חדרה מערב,4,2026,1581
בת ים יוספטל,קרית מלאכי,4,2026,43
רעננה מערב,בת גלים,4,2026,144
יבנה מזרח,קרית גת,4,2026,9
מזכרת בתיה,באר שבע מרכז,4,2026,1881
יבנה מזרח,חיפה מרכז,4,2026,16
נהריה,קרית גת,4,2026,283
באר יעקב,יבנה מזרח,4,2026,232
כפר ברוך,פאתי מודיעין,4,2026,15
בית שמש,חוף הכרמל,4,2026,271
קרית מלאכי,הוד השרון,4,2026,61
חדרה מערב,קרית מלאכי,4,2026,122
קרית אריה,תל אביב מרכז,4,2026,801
חולון וולפסון,ראש העין צפון,4,2026,427
נתניה קריית ספיר,אשקלון,4,2026,621
כפר ברוך,רעננה מערב,4,2026,14
תא אוניברסיטה,הוד השרון,4,2026,1661
אשדוד עד הלום,הוד השרון,4,2026,482
קרית חיים,חדרה מערב,4,2026,39
סגולה,נתניה קריית ספיר,4,2026,50
ירושלים/יצחק נבון,לוד גני אביב,4,2026,283
שדרות,חולון וולפסון,4,2026,501
ירושלים/יצחק נבון,תא אוניברסיטה,4,2026,16637
מודיעין מרכז,תל אביב ההגנה,4,2026,4951
קרית אריה,השלום,4,2026,1686
כרמיאל,מודיעין מרכז,4,2026,357
באר שבע צפון,רמלה,4,2026,1160
חוף הכרמל,באר יעקב,4,2026,213
הוד השרון,נתניה קריית ספיר,4,2026,119
אשקלון,חוף הכרמל,4,2026,853
"נתב""ג",דימונה,4,2026,2
יבנה מזרח,יבנה מערב,4,2026,6
כפר סבא,באר שבע צפון,4,2026,433
באר שבע צפון,חוף הכרמל,4,2026,1228
רעננה מערב,בית יהושע,4,2026,41
שדרות,בני ברק,4,2026,246
אופקים,לוד,4,2026,288
לוד,אשקלון,4,2026,3612
רעננה מערב,תא אוניברסיטה,4,2026,813
לוד,עפולה,4,2026,90
בית יהושע,חולון וולפסון,4,2026,138
הרצליה,בית שאן,4,2026,234
קיסריה פרדס חנה,באר יעקב,4,2026,257
באר שבע מרכז,סגולה,4,2026,504
נתניה קריית ספיר,חיפה מרכז,4,2026,204
באר שבע מרכז,ראשונים,4,2026,489
חוצות מפרץ,תל אביב מרכז,4,2026,1057
תא אוניברסיטה,קרית מוצקין,4,2026,2848
מודיעין מרכז,"נתב""ג",4,2026,2468
נתיבות,אחיהוד,4,2026,1
דימונה,בת ים קוממיות,4,2026,1
קיסריה פרדס חנה,בני ברק,4,2026,131
קרית מוצקין,חוצות מפרץ,4,2026,281
קרית גת,נתניה קריית ספיר,4,2026,136
ראשונים,אופקים,4,2026,5
אשדוד עד הלום,בית יהושע,4,2026,436
שדרות,אשדוד עד הלום,4,2026,3077
חוצות מפרץ,בת ים יוספטל,4,2026,51
תל אביב מרכז,באר יעקב,4,2026,6725
בנימינה,כפר יהושע,4,2026,31
בת ים קוממיות,בית שמש,4,2026,30
כרמיאל,תל אביב מרכז,4,2026,3850
חוף הכרמל,ראש העין צפון,4,2026,362
קרית גת,"נתב""ג",4,2026,317
חדרה מערב,קרית גת,4,2026,445
שדרות,חדרה מערב,4,2026,255
חיפה מרכז,אחיהוד,4,2026,661
עתלית,בנימינה,4,2026,460
כפר סבא,כרמיאל,4,2026,100
אופקים,קרית חיים,4,2026,5
חדרה מערב,יבנה מערב,4,2026,272
ירושלים/יצחק נבון,כפר ברוך,4,2026,171
אחיהוד,הרצליה,4,2026,202
כפר ברוך,לוד גני אביב,4,2026,2
כפר יהושע,סגולה,4,2026,2
בת גלים,עפולה,4,2026,3538
נתיבות,הרצליה,4,2026,255
חולון וולפסון,יבנה מערב,4,2026,1431
בת גלים,פאתי מודיעין,4,2026,216
חיפה מרכז,להבים רהט,4,2026,47
רחובות,מרכזית המפרץ/קו החוף,4,2026,669
רעננה דרום,תל אביב ההגנה,4,2026,174
חיפה מרכז,תל אביב ההגנה,4,2026,1503
בנימינה,באר יעקב,4,2026,332
נהריה,באר שבע מרכז,4,2026,1511
קרית מוצקין,באר שבע צפון,4,2026,524
בית שאן,מזכרת בתיה,4,2026,33
חוף הכרמל,נתניה,4,2026,1706
כפר סבא,רעננה מערב,4,2026,186
נהריה,קרית חיים,4,2026,678
חוצות מפרץ,נתיבות,4,2026,10
באר שבע צפון,מזכרת בתיה,4,2026,1611
פאתי מודיעין,ירושלים/יצחק נבון,4,2026,7592
קרית גת,ירושלים/יצחק נבון,4,2026,281
עכו,להבים רהט,4,2026,86
לוד גני אביב,נתניה,4,2026,209
ירושלים/יצחק נבון,באר שבע צפון,4,2026,561
נתניה קריית ספיר,השלום,4,2026,4805
רעננה דרום,יבנה מזרח,4,2026,4
אשדוד עד הלום,לוד גני אביב,4,2026,154
חדרה מערב,באר שבע מרכז,4,2026,1768
ראשונים,חולון וולפסון,4,2026,3
רעננה דרום,כפר סבא,4,2026,21
באר יעקב,קרית מוצקין,4,2026,108
לוד גני אביב,קרית גת,4,2026,68
בת ים יוספטל,ראשונים,4,2026,5
נתניה,מרכזית המפרץ/קו החוף,4,2026,1256
קרית גת,לוד גני אביב,4,2026,71
רחובות,נהריה,4,2026,459
תל אביב מרכז,השלום,4,2026,3308
בת גלים,רעננה מערב,4,2026,138
דימונה,להבים רהט,4,2026,5
שדרות,בית שאן,4,2026,50
רעננה דרום,באר שבע צפון,4,2026,110
קיסריה פרדס חנה,לוד,4,2026,572
כפר סבא,תא אוניברסיטה,4,2026,2050
כפר יהושע,קרית גת,4,2026,8
בית שאן,נתניה קריית ספיר,4,2026,72
כפר סבא,בת ים יוספטל,4,2026,788
יבנה מערב,בנימינה,4,2026,400
קרית חיים,רעננה דרום,4,2026,3
כפר ברוך,מזכרת בתיה,4,2026,13
אשדוד עד הלום,רעננה דרום,4,2026,197
ראש העין צפון,שדרות,4,2026,491
מרכזית המפרץ/קו החוף,תל אביב מרכז,4,2026,7340
ראשונים,קרית חיים,4,2026,5
ראשונים,כפר ברוך,4,2026,3
כפר סבא,פאתי מודיעין,4,2026,29
נתניה,שדרות,4,2026,294
קיסריה פרדס חנה,רחובות,4,2026,1018
בת ים קוממיות,רעננה דרום,4,2026,46
"נתב""ג",עכו,4,2026,1438
נהריה,ראש העין צפון,4,2026,328
נתניה,"רשל""צ משה דיין",4,2026,1100
בת גלים,בת ים יוספטל,4,2026,252
קרית אריה,קרית מלאכי,4,2026,48
להבים רהט,חולון וולפסון,4,2026,41
חיפה מרכז,חוף הכרמל,4,2026,573
קרית חיים,רחובות,4,2026,43
אשקלון,רמלה,4,2026,140
כפר יהושע,נתניה,4,2026,19
תל אביב ההגנה,להבים רהט,4,2026,944
ראש העין צפון,אשדוד עד הלום,4,2026,761
אופקים,יבנה מערב,4,2026,939
נתניה קריית ספיר,ראשונים,4,2026,56
בת ים קוממיות,כפר ברוך,4,2026,2
אשדוד עד הלום,כרמיאל,4,2026,253
חדרה מערב,יבנה מזרח,4,2026,199
ירושלים/יצחק נבון,קרית אריה,4,2026,897
סגולה,ירושלים/יצחק נבון,4,2026,308
חוצות מפרץ,הרצליה,4,2026,98
אשקלון,לוד גני אביב,4,2026,146
אחיהוד,תל אביב ההגנה,4,2026,145
חולון וולפסון,סגולה,4,2026,216
רעננה דרום,תא אוניברסיטה,4,2026,195
נתניה,באר יעקב,4,2026,649
רמלה,כפר יהושע,4,2026,5
בת גלים,תא אוניברסיטה,4,2026,2714
אשדוד עד הלום,בית שאן,4,2026,95
בת ים קוממיות,עפולה,4,2026,9
כפר ברוך,רעננה דרום,4,2026,5
תא אוניברסיטה,אחיהוד,4,2026,313
עתלית,חוצות מפרץ,4,2026,70
קרית חיים,נתיבות,4,2026,3
פאתי מודיעין,נתניה קריית ספיר,4,2026,137
באר שבע מרכז,קרית חיים,4,2026,59
קרית אריה,חוצות מפרץ,4,2026,40
ירושלים/יצחק נבון,נהריה,4,2026,3722
אשקלון,קרית מוצקין,4,2026,395
בני ברק,להבים רהט,4,2026,64
סגולה,רמלה,4,2026,23
בית יהושע,סגולה,4,2026,21
כפר חבד,מזכרת בתיה,4,2026,28
בית יהושע,דימונה,4,2026,5
בת גלים,חולון וולפסון,4,2026,149
השלום,כפר ברוך,4,2026,740
בנימינה,בית יהושע,4,2026,762
חיפה מרכז,אופקים,4,2026,50
מזכרת בתיה,בת ים יוספטל,4,2026,58
אחיהוד,מודיעין מרכז,4,2026,15
כפר חבד,רעננה מערב,4,2026,48
רחובות,כפר חבד,4,2026,589
בית שמש,קרית מלאכי,4,2026,14
יבנה מזרח,חולון וולפסון,4,2026,4
נהריה,אשקלון,4,2026,476
רעננה מערב,ירושלים/יצחק נבון,4,2026,1734
קרית אריה,מזכרת בתיה,4,2026,113
"רשל""צ משה דיין",קיסריה פרדס חנה,4,2026,330
חוצות מפרץ,חולון וולפסון,4,2026,55
באר שבע צפון,כפר חבד,4,2026,86
נתיבות,קרית מלאכי,4,2026,19
קרית מוצקין,"נתב""ג",4,2026,3057
רעננה מערב,בת ים יוספטל,4,2026,256
רחובות,רעננה מערב,4,2026,328
חדרה מערב,אחיהוד,4,2026,44
סגולה,נתניה,4,2026,71
רעננה דרום,בנימינה,4,2026,101
קרית חיים,שדרות,4,2026,6
כפר חבד,רמלה,4,2026,18
בית יהושע,קיסריה פרדס חנה,4,2026,663
בית שמש,כפר יהושע,4,2026,5
כפר סבא,מזכרת בתיה,4,2026,71
בת ים יוספטל,בית שמש,4,2026,151
קרית מלאכי,להבים רהט,4,2026,138
לוד,מודיעין מרכז,4,2026,104
תא אוניברסיטה,להבים רהט,4,2026,804
כפר ברוך,בת גלים,4,2026,1455
דימונה,לוד גני אביב,4,2026,5
דימונה,כרמיאל,4,2026,8
רעננה מערב,קרית מוצקין,4,2026,125
בת ים יוספטל,פאתי מודיעין,4,2026,72
הרצליה,ראש העין צפון,4,2026,888
חדרה מערב,בנימינה,4,2026,1205
בית יהושע,באר יעקב,4,2026,217
קרית מלאכי,תל אביב ההגנה,4,2026,759
עפולה,תל אביב מרכז,4,2026,1542
"נתב""ג",נתניה,4,2026,2730
יבנה מערב,תל אביב ההגנה,4,2026,2995
נהריה,בני ברק,4,2026,106
אשקלון,שדרות,4,2026,1664
כפר יהושע,תל אביב מרכז,4,2026,383
תל אביב מרכז,חולון וולפסון,4,2026,1950
"נתב""ג",קרית גת,4,2026,305
חדרה מערב,ראשונים,4,2026,76
לוד,"נתב""ג",4,2026,277
פאתי מודיעין,תל אביב ההגנה,4,2026,1834
הוד השרון,יבנה מערב,4,2026,382
קרית מוצקין,מודיעין מרכז,4,2026,453
בית שמש,כפר ברוך,4,2026,10
תל אביב מרכז,תא אוניברסיטה,4,2026,3033
נתניה קריית ספיר,בית שמש,4,2026,123
חדרה מערב,בית יהושע,4,2026,566
תל אביב מרכז,בת ים יוספטל,4,2026,6579
קרית אריה,מרכזית המפרץ/קו החוף,4,2026,331
מודיעין מרכז,חולון וולפסון,4,2026,98
רעננה דרום,חדרה מערב,4,2026,64
כפר חבד,ירושלים/יצחק נבון,4,2026,1067
יבנה מזרח,כפר חבד,4,2026,89
"נתב""ג",אשדוד עד הלום,4,2026,1297
חוף הכרמל,רחובות,4,2026,1056
ראש העין צפון,בית שאן,4,2026,47
קיסריה פרדס חנה,אשדוד עד הלום,4,2026,336
"רשל""צ משה דיין",עתלית,4,2026,65
באר שבע מרכז,בנימינה,4,2026,2041
באר שבע מרכז,בית יהושע,4,2026,1106
חוצות מפרץ,תא אוניברסיטה,4,2026,406
קרית חיים,להבים רהט,4,2026,5
בית שאן,בית שמש,4,2026,27
רמלה,בת גלים,4,2026,123
בת ים יוספטל,בת גלים,4,2026,218
קרית חיים,מרכזית המפרץ/קו החוף,4,2026,311
ירושלים/יצחק נבון,מודיעין מרכז,4,2026,15172
חוף הכרמל,עפולה,4,2026,3475
נתיבות,רחובות,4,2026,487
נתניה,ראשונים,4,2026,92
חיפה מרכז,נתיבות,4,2026,19
אשדוד עד הלום,מרכזית המפרץ/קו החוף,4,2026,803
בת ים קוממיות,נתניה,4,2026,130
נתניה,רעננה דרום,4,2026,52
מודיעין מרכז,כפר חבד,4,2026,81
כפר חבד,בת ים יוספטל,4,2026,163
בית שאן,באר שבע צפון,4,2026,100
בית יהושע,תל אביב ההגנה,4,2026,2387
אחיהוד,"נתב""ג",4,2026,70
ירושלים/יצחק נבון,"נתב""ג",4,2026,16798
יבנה מזרח,בת ים יוספטל,4,2026,3
בית שאן,בת גלים,4,2026,957
בנימינה,ראשונים,4,2026,47
בת ים קוממיות,"רשל""צ משה דיין",4,2026,36
עפולה,סגולה,4,2026,40
השלום,רעננה מערב,4,2026,3864
חדרה מערב,רעננה דרום,4,2026,87
קרית גת,מרכזית המפרץ/קו החוף,4,2026,645
רעננה מערב,רמלה,4,2026,82
חוף הכרמל,לוד,4,2026,1089
תל אביב מרכז,דימונה,4,2026,72
בית יהושע,תא אוניברסיטה,4,2026,4904
כפר סבא,קיסריה פרדס חנה,4,2026,190
בת ים קוממיות,רעננה מערב,4,2026,39
ראש העין צפון,קרית אריה,4,2026,1270
שדרות,רעננה מערב,4,2026,170
חוצות מפרץ,להבים רהט,4,2026,5
באר יעקב,תל אביב מרכז,4,2026,6226
יבנה מזרח,נתניה,4,2026,429
ראשונים,סגולה,4,2026,5
מודיעין מרכז,יבנה מזרח,4,2026,18
הוד השרון,אשקלון,4,2026,534
סגולה,נתיבות,4,2026,140
להבים רהט,בת גלים,4,2026,134
נתניה קריית ספיר,כפר חבד,4,2026,194
בת ים יוספטל,קרית גת,4,2026,212
כפר סבא,"נתב""ג",4,2026,304
לוד גני אביב,באר שבע מרכז,4,2026,81
בנימינה,קרית גת,4,2026,489
בית שאן,רחובות,4,2026,103
מזכרת בתיה,לוד,4,2026,442
עכו,בנימינה,4,2026,759
דימונה,חוף הכרמל,4,2026,9
בת ים קוממיות,בני ברק,4,2026,168
קרית מלאכי,נתניה קריית ספיר,4,2026,55
בת ים יוספטל,יבנה מערב,4,2026,3513
עתלית,תל אביב ההגנה,4,2026,481
השלום,ראש העין צפון,4,2026,8861
בנימינה,חיפה מרכז,4,2026,1440
חיפה מרכז,כפר סבא,4,2026,122
תל אביב ההגנה,נתיבות,4,2026,1067
מודיעין מרכז,קרית מוצקין,4,2026,454
בת גלים,שדרות,4,2026,75
חדרה מערב,כפר חבד,4,2026,280
בת גלים,נהריה,4,2026,6542
פאתי מודיעין,מזכרת בתיה,4,2026,10
רעננה מערב,אשדוד עד הלום,4,2026,408
אופקים,קרית מלאכי,4,2026,34
אשדוד עד הלום,חדרה מערב,4,2026,792
דימונה,תל אביב מרכז,4,2026,86
באר שבע צפון,בת ים יוספטל,4,2026,498
חדרה מערב,חוצות מפרץ,4,2026,171
תל אביב ההגנה,מזכרת בתיה,4,2026,1324
קרית גת,חוף הכרמל,4,2026,482
אופקים,השלום,4,2026,2381
בני ברק,מזכרת בתיה,4,2026,47
מזכרת בתיה,קרית חיים,4,2026,8
נתיבות,תל אביב מרכז,4,2026,1757
קרית חיים,רעננה מערב,4,2026,7
להבים רהט,אופקים,4,2026,6
חוף הכרמל,קרית חיים,4,2026,266
תא אוניברסיטה,חוף הכרמל,4,2026,8536
בת גלים,לוד גני אביב,4,2026,39
כפר סבא,אחיהוד,4,2026,17
להבים רהט,דימונה,4,2026,5
ראשונים,בית יהושע,4,2026,72
בית שמש,מזכרת בתיה,4,2026,39
כפר יהושע,ראש העין צפון,4,2026,5
השלום,תל אביב מרכז,4,2026,2201
ירושלים/יצחק נבון,אשקלון,4,2026,1391
פאתי מודיעין,קיסריה פרדס חנה,4,2026,90
יבנה מזרח,"רשל""צ משה דיין",4,2026,9
לוד גני אביב,השלום,4,2026,5037
קרית מוצקין,הוד השרון,4,2026,140
הרצליה,עפולה,4,2026,300
עתלית,קרית מלאכי,4,2026,45
רחובות,דימונה,4,2026,7
אחיהוד,כפר חבד,4,2026,1
סגולה,בית שמש,4,2026,21
קיסריה פרדס חנה,"רשל""צ משה דיין",4,2026,325
קרית גת,תא אוניברסיטה,4,2026,1777
באר שבע מרכז,דימונה,4,2026,10
אשדוד עד הלום,נתניה קריית ספיר,4,2026,749
אופקים,באר שבע מרכז,4,2026,2132
באר יעקב,תל אביב ההגנה,4,2026,1812
בני ברק,תל אביב מרכז,4,2026,477
ירושלים/יצחק נבון,כרמיאל,4,2026,1410
רעננה מערב,חולון וולפסון,4,2026,111
באר שבע מרכז,יבנה מערב,4,2026,1021
לוד,חולון וולפסון,4,2026,193
לוד גני אביב,באר יעקב,4,2026,89
כרמיאל,יבנה מזרח,4,2026,11
מרכזית המפרץ/קו החוף,מזכרת בתיה,4,2026,320
תל אביב ההגנה,אחיהוד,4,2026,136
פאתי מודיעין,תא אוניברסיטה,4,2026,2165
לוד גני אביב,בני ברק,4,2026,86
חולון וולפסון,קרית חיים,4,2026,14
אשדוד עד הלום,מודיעין מרכז,4,2026,218
דימונה,"נתב""ג",4,2026,7
חוצות מפרץ,ירושלים/יצחק נבון,4,2026,479
קרית חיים,ירושלים/יצחק נבון,4,2026,210
קרית חיים,בת ים יוספטל,4,2026,26
כרמיאל,הרצליה,4,2026,1060
חיפה מרכז,חוצות מפרץ,4,2026,176
לוד,"רשל""צ משה דיין",4,2026,405
אחיהוד,להבים רהט,4,2026,5
באר שבע מרכז,חיפה מרכז,4,2026,499
"רשל""צ משה דיין",אחיהוד,4,2026,20
חולון וולפסון,הרצליה,4,2026,369
להבים רהט,חוצות מפרץ,4,2026,5
אחיהוד,השלום,4,2026,686
קיסריה פרדס חנה,"נתב""ג",4,2026,298
כפר סבא,נהריה,4,2026,238
קרית מלאכי,ראש העין צפון,4,2026,71
דימונה,נתיבות,4,2026,2
בת ים קוממיות,קיסריה פרדס חנה,4,2026,22
תל אביב מרכז,בית יהושע,4,2026,14298
תא אוניברסיטה,תל אביב מרכז,4,2026,3612
רחובות,בית יהושע,4,2026,1298
באר שבע צפון,בנימינה,4,2026,1018
כפר יהושע,להבים רהט,4,2026,4
חיפה מרכז,בית שמש,4,2026,82
מרכזית המפרץ/קו החוף,נתניה קריית ספיר,4,2026,506
אשקלון,אופקים,4,2026,2248
תא אוניברסיטה,אשקלון,4,2026,4458
עתלית,קרית חיים,4,2026,37
נתניה,קיסריה פרדס חנה,4,2026,2016
להבים רהט,תא אוניברסיטה,4,2026,880
בנימינה,יבנה מזרח,4,2026,207
יבנה מזרח,מודיעין מרכז,4,2026,16
בית שמש,חולון וולפסון,4,2026,50
חוצות מפרץ,עפולה,4,2026,69
בת גלים,"נתב""ג",4,2026,959
נתיבות,יבנה מזרח,4,2026,32
קרית מוצקין,נהריה,4,2026,6669
חוצות מפרץ,בת גלים,4,2026,405
עפולה,שדרות,4,2026,70
חיפה מרכז,קרית מלאכי,4,2026,38
"נתב""ג",קרית מלאכי,4,2026,59
להבים רהט,קרית אריה,4,2026,42
רעננה מערב,הרצליה,4,2026,387
תל אביב ההגנה,לוד גני אביב,4,2026,1770
סגולה,בני ברק,4,2026,640
ראש העין צפון,הוד השרון,4,2026,402
ראשונים,כפר סבא,4,2026,26
באר יעקב,ירושלים/יצחק נבון,4,2026,264
פאתי מודיעין,חדרה מערב,4,2026,157
קיסריה פרדס חנה,קרית מלאכי,4,2026,34
חדרה מערב,אופקים,4,2026,231
"רשל""צ משה דיין",קרית חיים,4,2026,34
נתיבות,סגולה,4,2026,143
קרית חיים,תל אביב ההגנה,4,2026,166
סגולה,אופקים,4,2026,200
שדרות,"נתב""ג",4,2026,220
בני ברק,מרכזית המפרץ/קו החוף,4,2026,151
בת גלים,תל אביב ההגנה,4,2026,1595
כפר יהושע,ראשונים,4,2026,2
רעננה דרום,עכו,4,2026,26
חיפה מרכז,כפר יהושע,4,2026,302
