FromStationName,ToStationName,Month,Year,SUM_Values_Pass
רעננה מערב,בת ים יוספטל,1,2026,322
כפר יהושע,עכו,1,2026,120
אשדוד עד הלום,קרית חיים,12,2025,63
חיפה מרכז,נהריה,12,2025,10592
כפר חבד,רמלה,1,2026,40
קרית מלאכי,להבים רהט,1,2026,161
תא אוניברסיטה,בת גלים,1,2026,4049
עכו,חיפה מרכז,1,2026,5376
ראש העין צפון,בית יהושע,12,2025,125
כפר חבד,חיפה מרכז,1,2026,67
תל אביב מרכז,רעננה מערב,1,2026,4078
רחובות,כפר חבד,1,2026,979
באר שבע צפון,כרמיאל,12,2025,1020
ראש העין צפון,אחיהוד,12,2025,23
בת ים יוספטל,יבנה מערב,12,2025,4150
רחובות,בת ים יוספטל,1,2026,420
סגולה,ראש העין צפון,12,2025,100
אחיהוד,מרכזית המפרץ/קו החוף,12,2025,1973
בית שאן,לוד,1,2026,141
באר יעקב,קיסריה פרדס חנה,1,2026,393
אחיהוד,מודיעין מרכז,1,2026,27
ראש העין צפון,רחובות,1,2026,298
קיסריה פרדס חנה,יבנה מזרח,12,2025,197
קיסריה פרדס חנה,קרית גת,1,2026,115
יבנה מערב,רעננה מערב,12,2025,294
"רשל""צ משה דיין",השלום,1,2026,15607
הוד השרון,אחיהוד,1,2026,15
תל אביב מרכז,נתניה קריית ספיר,1,2026,11251
כפר יהושע,כפר סבא,1,2026,33
קרית גת,כפר יהושע,12,2025,52
רעננה מערב,להבים רהט,12,2025,47
כפר חבד,חולון וולפסון,1,2026,242
בית יהושע,בית שמש,12,2025,243
אחיהוד,באר יעקב,12,2025,10
להבים רהט,"נתב""ג",1,2026,365
יבנה מערב,כפר ברוך,12,2025,40
רמלה,בית שמש,1,2026,1327
אחיהוד,קרית אריה,1,2026,41
ראש העין צפון,קרית מוצקין,1,2026,279
מרכזית המפרץ/קו החוף,באר יעקב,1,2026,211
בת ים יוספטל,תא אוניברסיטה,12,2025,5386
מזכרת בתיה,קרית אריה,1,2026,123
מרכזית המפרץ/קו החוף,בני ברק,12,2025,196
עפולה,אופקים,12,2025,106
חוף הכרמל,תא אוניברסיטה,12,2025,17108
לוד גני אביב,חדרה מערב,12,2025,113
בת ים יוספטל,בית יהושע,12,2025,272
קרית גת,סגולה,1,2026,151
בית שמש,ראשונים,1,2026,163
הוד השרון,קרית מלאכי,1,2026,67
כפר חבד,בני ברק,1,2026,152
קיסריה פרדס חנה,אחיהוד,12,2025,63
תל אביב מרכז,רמלה,1,2026,5673
להבים רהט,כרמיאל,12,2025,58
יבנה מערב,שדרות,12,2025,1181
ראש העין צפון,חוצות מפרץ,1,2026,74
רעננה דרום,קרית חיים,1,2026,8
בת ים קוממיות,בנימינה,1,2026,297
כפר חבד,כפר ברוך,12,2025,46
תל אביב ההגנה,השלום,1,2026,4715
לוד,קרית מוצקין,1,2026,877
אשדוד עד הלום,בנימינה,1,2026,804
כפר סבא,תל אביב מרכז,12,2025,7858
באר שבע מרכז,אופקים,1,2026,2515
"רשל""צ משה דיין",קרית גת,12,2025,329
הרצליה,נתניה קריית ספיר,12,2025,2908
בנימינה,רעננה מערב,12,2025,430
הרצליה,באר שבע צפון,12,2025,4252
אופקים,רחובות,12,2025,751
קרית מלאכי,באר שבע מרכז,12,2025,1993
באר יעקב,"רשל""צ משה דיין",12,2025,31
בית יהושע,בת ים יוספטל,12,2025,277
עכו,כפר ברוך,1,2026,136
כפר יהושע,כפר ברוך,12,2025,76
כרמיאל,בת גלים,1,2026,8733
להבים רהט,חוף הכרמל,12,2025,333
מזכרת בתיה,לוד גני אביב,1,2026,32
באר שבע מרכז,נהריה,12,2025,2242
חיפה מרכז,קרית גת,1,2026,172
חדרה מערב,בית שאן,1,2026,147
באר שבע מרכז,אשדוד עד הלום,1,2026,4615
באר יעקב,ראשונים,12,2025,9
קיסריה פרדס חנה,בת ים יוספטל,12,2025,235
השלום,חולון וולפסון,1,2026,2302
מזכרת בתיה,בית שאן,12,2025,47
להבים רהט,פאתי מודיעין,12,2025,9
יבנה מזרח,בת ים קוממיות,1,2026,5
באר שבע מרכז,קרית אריה,12,2025,1120
מרכזית המפרץ/קו החוף,דימונה,12,2025,13
לוד גני אביב,כרמיאל,12,2025,31
תל אביב מרכז,כפר ברוך,12,2025,1142
דימונה,לוד,1,2026,57
בת גלים,אחיהוד,12,2025,1893
צומת חולון,קרית חיים,1,2026,28
להבים רהט,צומת חולון,12,2025,47
שדרות,להבים רהט,1,2026,28
בת ים קוממיות,להבים רהט,12,2025,33
קרית אריה,"רשל""צ משה דיין",1,2026,1783
סגולה,קיסריה פרדס חנה,12,2025,134
תל אביב מרכז,מודיעין מרכז,1,2026,14101
כרמיאל,בני ברק,12,2025,117
כפר חבד,עתלית,12,2025,45
הוד השרון,כפר סבא,12,2025,102
באר שבע מרכז,נתניה קריית ספיר,1,2026,886
כפר יהושע,לוד גני אביב,12,2025,2
בת ים קוממיות,צומת חולון,1,2026,92
צומת חולון,באר יעקב,12,2025,15
השלום,כפר ברוך,12,2025,1312
בנימינה,אופקים,1,2026,404
להבים רהט,באר שבע צפון,12,2025,1254
אופקים,פאתי מודיעין,12,2025,38
בת ים יוספטל,נהריה,1,2026,338
כרמיאל,חיפה מרכז,12,2025,9224
בנימינה,חדרה מערב,1,2026,1422
בת גלים,כפר חבד,1,2026,132
רמלה,אשקלון,12,2025,297
כפר סבא,חיפה מרכז,12,2025,421
נהריה,בית שמש,1,2026,294
בני ברק,שדרות,12,2025,271
בני ברק,דימונה,1,2026,1
נתניה,תא אוניברסיטה,12,2025,12885
כרמיאל,השלום,1,2026,5936
להבים רהט,קיסריה פרדס חנה,1,2026,50
לוד גני אביב,מודיעין מרכז,12,2025,40
חיפה מרכז,ראשונים,12,2025,113
בני ברק,אחיהוד,1,2026,16
כפר סבא,בת ים קוממיות,1,2026,244
אחיהוד,חיפה מרכז,1,2026,1648
אחיהוד,יבנה מערב,1,2026,27
עתלית,אשדוד עד הלום,1,2026,137
נתניה,שדרות,12,2025,458
עפולה,נתיבות,12,2025,17
באר שבע צפון,כפר ברוך,1,2026,59
קרית גת,בני ברק,1,2026,131
קרית אריה,בת ים קוממיות,1,2026,401
להבים רהט,קרית גת,1,2026,401
הוד השרון,נתניה קריית ספיר,1,2026,249
ראשונים,קרית גת,1,2026,227
השלום,עכו,1,2026,4632
הרצליה,קרית מלאכי,12,2025,660
חוצות מפרץ,בית שמש,1,2026,61
תל אביב מרכז,רמלה,12,2025,6056
ראש העין צפון,אשקלון,12,2025,1409
נתיבות,בני ברק,12,2025,335
באר שבע מרכז,עכו,1,2026,964
אשדוד עד הלום,כפר יהושע,12,2025,46
בית יהושע,צומת חולון,1,2026,146
אחיהוד,קרית אריה,12,2025,31
מרכזית המפרץ/קו החוף,תל אביב ההגנה,1,2026,3785
יבנה מזרח,יבנה מערב,12,2025,13
תל אביב ההגנה,השלום,12,2025,5031
אשדוד עד הלום,עתלית,1,2026,121
תל אביב ההגנה,קרית מוצקין,1,2026,3132
כרמיאל,באר שבע מרכז,1,2026,2633
קרית מוצקין,יבנה מערב,1,2026,360
בת ים יוספטל,חולון וולפסון,1,2026,305
תל אביב ההגנה,אחיהוד,1,2026,285
צומת חולון,תא אוניברסיטה,1,2026,1143
קרית מלאכי,באר שבע מרכז,1,2026,1927
הוד השרון,בני ברק,1,2026,1510
לוד גני אביב,נתיבות,1,2026,68
קרית מלאכי,חוצות מפרץ,12,2025,23
עתלית,קרית אריה,12,2025,138
נתניה,"רשל""צ משה דיין",12,2025,1760
פאתי מודיעין,שדרות,1,2026,27
אשדוד עד הלום,אשקלון,1,2026,15296
כפר יהושע,בת ים יוספטל,1,2026,49
ראש העין צפון,אופקים,1,2026,572
תל אביב ההגנה,להבים רהט,12,2025,1580
יבנה מזרח,קרית מלאכי,1,2026,5
ירושלים/יצחק נבון,יבנה מערב,1,2026,1490
רחובות,עפולה,1,2026,145
כפר יהושע,ראשונים,12,2025,6
ראש העין צפון,הוד השרון,12,2025,707
מזכרת בתיה,"נתב""ג",1,2026,197
"רשל""צ משה דיין",קרית גת,1,2026,299
סגולה,תל אביב ההגנה,1,2026,941
מודיעין מרכז,פאתי מודיעין,1,2026,818
קרית אריה,תל אביב ההגנה,12,2025,713
כפר חבד,בית שמש,1,2026,743
בנימינה,בת ים קוממיות,1,2026,275
נתיבות,סגולה,12,2025,204
הרצליה,חוף הכרמל,1,2026,10376
כפר יהושע,כפר ברוך,1,2026,85
כפר ברוך,חוף הכרמל,1,2026,1356
בת ים קוממיות,לוד גני אביב,12,2025,66
חיפה מרכז,כפר ברוך,1,2026,1156
קרית גת,סגולה,12,2025,147
קרית מוצקין,בית שאן,1,2026,243
לוד גני אביב,אשקלון,12,2025,143
כפר סבא,תל אביב מרכז,1,2026,7233
כפר סבא,תל אביב ההגנה,12,2025,2284
תל אביב מרכז,ירושלים/יצחק נבון,12,2025,79329
תא אוניברסיטה,באר יעקב,1,2026,4534
יבנה מערב,כפר סבא,12,2025,714
כפר יהושע,קרית גת,12,2025,73
בית שאן,כפר חבד,1,2026,29
כרמיאל,אשקלון,1,2026,440
לוד,בית שאן,1,2026,137
חדרה מערב,תל אביב ההגנה,12,2025,6499
בית שמש,בת ים קוממיות,12,2025,57
אופקים,באר שבע צפון,12,2025,2609
נתניה,חדרה מערב,1,2026,2983
נתניה קריית ספיר,חולון וולפסון,12,2025,239
בית יהושע,בית שאן,12,2025,115
מודיעין מרכז,ירושלים/יצחק נבון,12,2025,27168
בת ים קוממיות,בית שמש,1,2026,43
בית שאן,חוצות מפרץ,12,2025,170
רחובות,כפר ברוך,1,2026,64
תא אוניברסיטה,חולון וולפסון,12,2025,2224
לוד גני אביב,כפר חבד,1,2026,75
נתניה,בית יהושע,1,2026,688
רמלה,קיסריה פרדס חנה,1,2026,72
חולון וולפסון,סגולה,12,2025,302
כפר יהושע,נתניה,12,2025,95
קרית מלאכי,אשקלון,1,2026,5
אופקים,ראש העין צפון,12,2025,590
הרצליה,באר יעקב,1,2026,1906
מודיעין מרכז,רמלה,12,2025,49
תא אוניברסיטה,יבנה מזרח,12,2025,1590
יבנה מערב,ראש העין צפון,1,2026,977
כפר יהושע,קרית מוצקין,1,2026,85
דימונה,כפר חבד,1,2026,9
אשדוד עד הלום,באר יעקב,12,2025,1627
ראשונים,נהריה,1,2026,45
בית יהושע,סגולה,12,2025,31
בת ים יוספטל,עפולה,1,2026,59
באר שבע מרכז,ראש העין צפון,12,2025,1463
קרית גת,חיפה מרכז,12,2025,318
כרמיאל,בנימינה,1,2026,800
קרית אריה,יבנה מערב,12,2025,1366
פאתי מודיעין,חוף הכרמל,12,2025,941
כרמיאל,להבים רהט,12,2025,144
אשדוד עד הלום,מזכרת בתיה,1,2026,30
ראשונים,שדרות,12,2025,24
צומת חולון,מודיעין מרכז,1,2026,52
רמלה,ראשונים,12,2025,38
"נתב""ג",נהריה,12,2025,8418
קיסריה פרדס חנה,השלום,1,2026,14905
בנימינה,בת ים יוספטל,1,2026,531
כרמיאל,בת גלים,12,2025,9422
מרכזית המפרץ/קו החוף,צומת חולון,1,2026,173
תא אוניברסיטה,לוד,1,2026,5968
רעננה מערב,נתיבות,1,2026,96
מודיעין מרכז,תל אביב ההגנה,1,2026,7344
מרכזית המפרץ/קו החוף,באר יעקב,12,2025,200
דימונה,קרית מלאכי,1,2026,10
עתלית,בת ים קוממיות,1,2026,46
ירושלים/יצחק נבון,לוד גני אביב,1,2026,366
מרכזית המפרץ/קו החוף,רעננה מערב,1,2026,284
לוד גני אביב,להבים רהט,12,2025,10
קיסריה פרדס חנה,אשקלון,12,2025,550
יבנה מזרח,עכו,1,2026,59
בנימינה,השלום,12,2025,37558
להבים רהט,מרכזית המפרץ/קו החוף,12,2025,396
רעננה דרום,קרית חיים,12,2025,12
חוף הכרמל,דימונה,12,2025,22
קרית חיים,רעננה דרום,12,2025,16
ירושלים/יצחק נבון,בית שאן,1,2026,122
הרצליה,נהריה,1,2026,2886
אחיהוד,קיסריה פרדס חנה,1,2026,38
"רשל""צ משה דיין",בית שמש,1,2026,275
בית שמש,מרכזית המפרץ/קו החוף,12,2025,490
הוד השרון,קרית אריה,12,2025,2368
בית שמש,"רשל""צ משה דיין",12,2025,304
הוד השרון,כפר סבא,1,2026,89
נהריה,חוף הכרמל,1,2026,9311
בת גלים,רעננה מערב,12,2025,303
קרית חיים,לוד,1,2026,69
באר שבע מרכז,ירושלים/יצחק נבון,1,2026,1261
חוף הכרמל,קרית מלאכי,1,2026,349
לוד גני אביב,ירושלים/יצחק נבון,12,2025,446
רחובות,נתיבות,1,2026,844
בית שמש,בנימינה,1,2026,313
בית יהושע,בית שמש,1,2026,209
אשדוד עד הלום,השלום,1,2026,26147
קרית מלאכי,השלום,1,2026,4664
בנימינה,מרכזית המפרץ/קו החוף,1,2026,3713
נתניה קריית ספיר,קרית חיים,12,2025,101
הרצליה,ירושלים/יצחק נבון,1,2026,25075
"נתב""ג",ראש העין צפון,1,2026,358
מרכזית המפרץ/קו החוף,אשדוד עד הלום,1,2026,1203
בת גלים,בני ברק,12,2025,219
חיפה מרכז,רמלה,1,2026,245
"רשל""צ משה דיין",להבים רהט,12,2025,87
הוד השרון,ראשונים,12,2025,10
קרית אריה,השלום,1,2026,2426
חוף הכרמל,השלום,1,2026,30052
מזכרת בתיה,ראש העין צפון,1,2026,110
רעננה מערב,חיפה מרכז,12,2025,231
לוד,עפולה,1,2026,165
"רשל""צ משה דיין","נתב""ג",12,2025,551
באר שבע מרכז,בת גלים,1,2026,883
בת ים יוספטל,השלום,12,2025,9529
מזכרת בתיה,אחיהוד,1,2026,4
חולון וולפסון,קרית גת,12,2025,194
כפר ברוך,ראש העין צפון,12,2025,16
חדרה מערב,קרית אריה,12,2025,801
מודיעין מרכז,סגולה,12,2025,78
השלום,רעננה דרום,1,2026,2433
אשקלון,ירושלים/יצחק נבון,12,2025,1937
מרכזית המפרץ/קו החוף,חוף הכרמל,12,2025,1648
באר יעקב,בית יהושע,1,2026,345
נהריה,חוצות מפרץ,12,2025,5308
"רשל""צ משה דיין",תל אביב ההגנה,12,2025,2771
קרית גת,קרית מוצקין,12,2025,331
רחובות,השלום,1,2026,32137
פאתי מודיעין,חולון וולפסון,1,2026,96
אחיהוד,מודיעין מרכז,12,2025,33
שדרות,אופקים,12,2025,1239
קרית אריה,צומת חולון,12,2025,295
כרמיאל,חדרה מערב,1,2026,885
יבנה מזרח,סגולה,12,2025,6
הרצליה,כפר חבד,1,2026,875
סגולה,ירושלים/יצחק נבון,12,2025,630
בית יהושע,קרית מלאכי,1,2026,87
חולון וולפסון,השלום,1,2026,2224
קרית מוצקין,בת גלים,12,2025,8650
חוצות מפרץ,בני ברק,12,2025,63
ראשונים,כפר ברוך,12,2025,7
השלום,כפר חבד,12,2025,6425
נתיבות,הוד השרון,12,2025,103
בת ים קוממיות,נתיבות,1,2026,336
קרית אריה,רעננה מערב,12,2025,1034
סגולה,כפר חבד,12,2025,44
קרית מוצקין,חוצות מפרץ,1,2026,629
כפר ברוך,נהריה,1,2026,102
תל אביב ההגנה,בית יהושע,12,2025,4012
כפר חבד,תא אוניברסיטה,12,2025,2886
כפר חבד,קיסריה פרדס חנה,12,2025,182
ראש העין צפון,קרית גת,12,2025,285
צומת חולון,תל אביב ההגנה,1,2026,69
שדרות,חדרה מערב,1,2026,281
יבנה מערב,תל אביב מרכז,12,2025,9708
עכו,הרצליה,1,2026,1244
בת גלים,סגולה,12,2025,248
כרמיאל,צומת חולון,1,2026,49
כפר חבד,בת ים יוספטל,12,2025,267
אופקים,קרית חיים,1,2026,25
קרית גת,נהריה,12,2025,407
השלום,יבנה מזרח,1,2026,5048
להבים רהט,באר יעקב,1,2026,21
תל אביב ההגנה,באר שבע צפון,1,2026,6370
אחיהוד,בת ים יוספטל,1,2026,14
הרצליה,אשקלון,12,2025,3317
מודיעין מרכז,רחובות,12,2025,311
כפר סבא,קרית אריה,1,2026,3075
אשקלון,כפר סבא,1,2026,995
תל אביב מרכז,באר שבע מרכז,12,2025,12913
נתניה קריית ספיר,קרית מלאכי,1,2026,111
נהריה,דימונה,1,2026,4
פאתי מודיעין,בית יהושע,12,2025,109
קרית חיים,פאתי מודיעין,1,2026,32
קיסריה פרדס חנה,יבנה מערב,12,2025,161
כרמיאל,נתניה קריית ספיר,1,2026,375
בית שאן,חולון וולפסון,12,2025,37
ראשונים,דימונה,1,2026,10
פאתי מודיעין,קרית אריה,12,2025,90
השלום,תל אביב ההגנה,12,2025,4619
חוצות מפרץ,בת ים יוספטל,1,2026,116
כפר ברוך,בית יהושע,12,2025,23
קרית גת,שדרות,12,2025,5
קרית חיים,מודיעין מרכז,1,2026,81
כפר חבד,תל אביב ההגנה,12,2025,1647
להבים רהט,עתלית,1,2026,48
חיפה מרכז,חדרה מערב,12,2025,2504
לוד גני אביב,כפר יהושע,12,2025,1
להבים רהט,ראשונים,1,2026,58
תל אביב ההגנה,ירושלים/יצחק נבון,12,2025,51414
יבנה מערב,הרצליה,1,2026,926
קיסריה פרדס חנה,שדרות,12,2025,138
חיפה מרכז,מודיעין מרכז,12,2025,1088
רחובות,ראשונים,1,2026,37
בית שמש,באר שבע צפון,1,2026,156
קרית מלאכי,בית שמש,1,2026,23
להבים רהט,קרית מלאכי,12,2025,151
נתניה,חיפה מרכז,12,2025,1926
סגולה,מודיעין מרכז,1,2026,68
מרכזית המפרץ/קו החוף,בת ים קוממיות,12,2025,268
"נתב""ג",יבנה מערב,12,2025,605
אשקלון,לוד גני אביב,12,2025,217
קרית חיים,"רשל""צ משה דיין",12,2025,129
ראשונים,השלום,1,2026,851
צומת חולון,מזכרת בתיה,1,2026,22
קיסריה פרדס חנה,נתניה,1,2026,2755
ירושלים/יצחק נבון,כפר ברוך,1,2026,230
כפר ברוך,לוד גני אביב,1,2026,10
רמלה,חוף הכרמל,12,2025,672
עכו,קרית מוצקין,12,2025,3703
באר שבע צפון,רעננה מערב,12,2025,338
צומת חולון,כפר סבא,1,2026,490
באר יעקב,אחיהוד,1,2026,6
קרית מוצקין,אחיהוד,12,2025,428
נתיבות,רחובות,12,2025,821
מרכזית המפרץ/קו החוף,בית יהושע,12,2025,756
קרית חיים,צומת חולון,1,2026,22
אשקלון,נהריה,12,2025,750
אחיהוד,"נתב""ג",12,2025,162
מודיעין מרכז,רעננה מערב,12,2025,158
עתלית,יבנה מזרח,1,2026,4
רעננה דרום,מודיעין מרכז,12,2025,113
באר שבע צפון,נתניה קריית ספיר,1,2026,447
ירושלים/יצחק נבון,ראש העין צפון,12,2025,2579
בית שמש,פאתי מודיעין,12,2025,7
הרצליה,ראשונים,12,2025,241
שדרות,אשדוד עד הלום,1,2026,3504
צומת חולון,רמלה,12,2025,18
סגולה,קרית אריה,12,2025,322
קרית מלאכי,תא אוניברסיטה,1,2026,1105
תל אביב ההגנה,בת גלים,12,2025,3632
בית שמש,בית שאן,12,2025,46
קרית מלאכי,רחובות,12,2025,27
רחובות,נתניה,1,2026,3123
רחובות,באר יעקב,1,2026,1688
מרכזית המפרץ/קו החוף,רעננה דרום,12,2025,275
פאתי מודיעין,רעננה דרום,12,2025,72
תא אוניברסיטה,אשדוד עד הלום,1,2026,8266
מזכרת בתיה,הוד השרון,12,2025,80
רמלה,להבים רהט,12,2025,630
"נתב""ג",אשקלון,1,2026,2472
תא אוניברסיטה,כרמיאל,12,2025,3808
כפר ברוך,בית שאן,1,2026,737
אחיהוד,כרמיאל,12,2025,162
השלום,קיסריה פרדס חנה,12,2025,15984
מודיעין מרכז,בת ים יוספטל,1,2026,277
כרמיאל,"נתב""ג",12,2025,3233
שדרות,נתניה,12,2025,479
עפולה,ראש העין צפון,1,2026,58
באר יעקב,"נתב""ג",1,2026,267
חוף הכרמל,ראשונים,12,2025,130
קרית חיים,תא אוניברסיטה,1,2026,635
בית שאן,אופקים,1,2026,86
קרית מלאכי,מרכזית המפרץ/קו החוף,12,2025,695
קרית חיים,בית יהושע,1,2026,61
ירושלים/יצחק נבון,חולון וולפסון,1,2026,1871
תל אביב ההגנה,נתניה קריית ספיר,12,2025,2869
להבים רהט,קרית גת,12,2025,374
כפר סבא,פאתי מודיעין,12,2025,63
הוד השרון,בני ברק,12,2025,1498
חוצות מפרץ,נתיבות,12,2025,47
קרית אריה,להבים רהט,1,2026,68
בת גלים,בית שאן,1,2026,1312
יבנה מערב,בנימינה,12,2025,612
פאתי מודיעין,חדרה מערב,12,2025,227
מזכרת בתיה,כפר חבד,1,2026,20
"נתב""ג",עכו,12,2025,7908
"רשל""צ משה דיין",מזכרת בתיה,1,2026,35
כפר סבא,רמלה,12,2025,175
לוד,יבנה מערב,1,2026,243
תל אביב ההגנה,כרמיאל,12,2025,2293
תל אביב ההגנה,רמלה,12,2025,2774
בית שאן,בית שמש,12,2025,47
נתיבות,תל אביב ההגנה,1,2026,1890
באר יעקב,באר שבע צפון,1,2026,224
חולון וולפסון,קרית חיים,1,2026,26
קרית מלאכי,שדרות,12,2025,11
הרצליה,בני ברק,12,2025,347
אופקים,בנימינה,12,2025,486
רחובות,חולון וולפסון,1,2026,321
לוד,סגולה,1,2026,90
כפר סבא,תל אביב ההגנה,1,2026,2240
כרמיאל,עפולה,12,2025,151
באר שבע צפון,ירושלים/יצחק נבון,1,2026,893
אשדוד עד הלום,כפר ברוך,12,2025,37
"נתב""ג",ראשונים,1,2026,61
נתיבות,כפר סבא,1,2026,196
באר יעקב,ירושלים/יצחק נבון,12,2025,549
קרית מוצקין,תל אביב מרכז,12,2025,11570
סגולה,אופקים,12,2025,298
שדרות,מרכזית המפרץ/קו החוף,12,2025,333
בית יהושע,קרית חיים,1,2026,60
קרית אריה,יבנה מזרח,1,2026,15
קרית מלאכי,רעננה דרום,12,2025,34
תא אוניברסיטה,בית שמש,1,2026,1987
אשקלון,"רשל""צ משה דיין",1,2026,7805
חולון וולפסון,לוד,1,2026,392
באר שבע צפון,חולון וולפסון,12,2025,268
הרצליה,אופקים,1,2026,502
כרמיאל,בת ים קוממיות,1,2026,76
עתלית,תל אביב מרכז,1,2026,3406
אחיהוד,יבנה מזרח,12,2025,4
אשקלון,קרית אריה,1,2026,2054
רעננה דרום,תא אוניברסיטה,12,2025,742
חוף הכרמל,כפר יהושע,12,2025,1512
הרצליה,חולון וולפסון,12,2025,448
בית שמש,רמלה,12,2025,1391
פאתי מודיעין,באר שבע צפון,12,2025,76
חולון וולפסון,כפר יהושע,12,2025,8
שדרות,ראשונים,1,2026,12
קרית חיים,בת גלים,12,2025,2232
תל אביב ההגנה,רחובות,1,2026,5760
חיפה מרכז,רעננה דרום,12,2025,152
רעננה מערב,קרית חיים,12,2025,13
קיסריה פרדס חנה,עכו,12,2025,209
קרית חיים,נתיבות,12,2025,12
רעננה מערב,חדרה מערב,1,2026,241
בית שמש,נתיבות,1,2026,137
כפר ברוך,רמלה,1,2026,17
מזכרת בתיה,כפר יהושע,12,2025,10
קרית אריה,חוף הכרמל,1,2026,1422
באר יעקב,חוף הכרמל,1,2026,434
שדרות,עכו,12,2025,99
אשדוד עד הלום,נתניה,12,2025,2656
קרית גת,מרכזית המפרץ/קו החוף,12,2025,932
בת ים יוספטל,סגולה,1,2026,634
יבנה מערב,עתלית,1,2026,88
נהריה,הרצליה,12,2025,3061
רעננה מערב,שדרות,12,2025,222
יבנה מזרח,ראשונים,1,2026,7
קרית חיים,עפולה,12,2025,51
מודיעין מרכז,ירושלים/יצחק נבון,1,2026,24123
רחובות,קרית גת,1,2026,389
תל אביב ההגנה,מודיעין מרכז,12,2025,6799
כפר ברוך,דימונה,12,2025,2
נתניה קריית ספיר,באר שבע מרכז,12,2025,812
"נתב""ג",בית יהושע,1,2026,2262
עתלית,חוצות מפרץ,12,2025,285
קיסריה פרדס חנה,מרכזית המפרץ/קו החוף,12,2025,906
אופקים,ראש העין צפון,1,2026,552
חוף הכרמל,לוד,1,2026,1349
נתיבות,רעננה מערב,12,2025,82
אשדוד עד הלום,בית שאן,12,2025,101
בת ים קוממיות,פאתי מודיעין,1,2026,15
ירושלים/יצחק נבון,בני ברק,1,2026,931
קרית מלאכי,חדרה מערב,1,2026,181
בת ים קוממיות,רעננה מערב,1,2026,89
קרית חיים,עפולה,1,2026,47
רחובות,ראש העין צפון,12,2025,335
חוצות מפרץ,מזכרת בתיה,1,2026,32
רעננה דרום,תא אוניברסיטה,1,2026,545
בית שאן,נתניה קריית ספיר,1,2026,102
קרית חיים,נתיבות,1,2026,28
חוף הכרמל,קרית גת,1,2026,610
סגולה,כפר ברוך,1,2026,14
רעננה מערב,נהריה,1,2026,187
קרית אריה,חוצות מפרץ,1,2026,118
רעננה מערב,שדרות,1,2026,146
בנימינה,כפר יהושע,12,2025,90
קרית מלאכי,חדרה מערב,12,2025,206
הוד השרון,שדרות,1,2026,218
קרית גת,נתניה קריית ספיר,12,2025,222
אשדוד עד הלום,בית יהושע,12,2025,544
כרמיאל,חדרה מערב,12,2025,982
אשדוד עד הלום,נתיבות,1,2026,4141
באר יעקב,הוד השרון,12,2025,117
מודיעין מרכז,פאתי מודיעין,12,2025,991
קרית מוצקין,תל אביב ההגנה,1,2026,2852
אחיהוד,יבנה מזרח,1,2026,1
בית יהושע,בית שאן,1,2026,72
"נתב""ג",בית שאן,1,2026,510
תא אוניברסיטה,חדרה מערב,12,2025,12128
סגולה,בית שאן,1,2026,46
עפולה,כפר יהושע,12,2025,1614
קיסריה פרדס חנה,קרית חיים,1,2026,131
אופקים,דימונה,1,2026,3
צומת חולון,הרצליה,1,2026,311
בת גלים,דימונה,12,2025,10
לוד גני אביב,עתלית,1,2026,4
סגולה,אשקלון,12,2025,945
רעננה דרום,נתיבות,12,2025,80
אשדוד עד הלום,רחובות,1,2026,9727
בית שמש,כפר סבא,12,2025,140
שדרות,כרמיאל,1,2026,145
הוד השרון,לוד,12,2025,160
קרית חיים,אשדוד עד הלום,12,2025,67
חיפה מרכז,רחובות,12,2025,817
לוד,ראש העין צפון,1,2026,135
תל אביב ההגנה,עפולה,12,2025,766
קרית חיים,נהריה,12,2025,1669
בת ים קוממיות,אופקים,1,2026,172
ראש העין צפון,לוד,12,2025,182
בת גלים,יבנה מערב,12,2025,318
באר יעקב,מודיעין מרכז,12,2025,55
ראש העין צפון,באר יעקב,12,2025,104
בני ברק,קרית מוצקין,12,2025,195
קרית מלאכי,נתניה קריית ספיר,12,2025,108
אחיהוד,רמלה,12,2025,41
בני ברק,כפר יהושע,12,2025,24
נתיבות,חוף הכרמל,12,2025,154
לוד,עתלית,1,2026,115
בת ים קוממיות,כרמיאל,1,2026,75
קרית גת,רחובות,1,2026,414
קיסריה פרדס חנה,עכו,1,2026,196
כפר סבא,"נתב""ג",12,2025,896
אשדוד עד הלום,עכו,1,2026,234
סגולה,עפולה,1,2026,32
באר שבע צפון,בית שמש,12,2025,134
מודיעין מרכז,נתיבות,1,2026,179
בת ים קוממיות,השלום,12,2025,6613
תא אוניברסיטה,לוד גני אביב,1,2026,1593
עכו,באר שבע מרכז,1,2026,826
אשקלון,פאתי מודיעין,1,2026,87
שדרות,אשקלון,12,2025,1643
קרית גת,רמלה,1,2026,1319
דימונה,כפר סבא,12,2025,8
קרית אריה,כפר יהושע,1,2026,36
בת ים קוממיות,אשקלון,12,2025,1784
"רשל""צ משה דיין",חוצות מפרץ,1,2026,143
לוד,קרית חיים,1,2026,63
חוף הכרמל,עתלית,1,2026,880
בית שאן,בית יהושע,1,2026,87
קרית חיים,כרמיאל,1,2026,546
בית יהושע,שדרות,12,2025,297
נתיבות,מודיעין מרכז,1,2026,169
באר שבע צפון,נהריה,12,2025,668
קרית מלאכי,אשדוד עד הלום,12,2025,21
שדרות,עפולה,1,2026,46
חדרה מערב,קרית מוצקין,12,2025,1284
